"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
471,22542.72719,22181.81245,83.74554,384.24465,15.63576
472,22535.51125,24730.47285,66.41365,217.28409,13.76823
473,22652.25416,8591.76482,113.11642,580.64459,11.23134
474,22742.90512,20701.13742,167.27397,735.79448,23.56329
475,22646.63815,23371.96689,179.98803,1860.81279,10.03462
476,22657.47933,23947.80418,213.65928,3000.71867,11.97273
477,22661.2145,8175.15677,109.71186,997.00993,8.96172
478,22700.05278,16994.84138,229.40368,4551.17368,10.05123
479,22710.1375,6831.99072,332.62543,6734.6847,11.39606
480,22811.24841,6933.11557,295.08204,5225.11136,10.43876
481,22775.82318,9465.64838,222.05049,3293.00375,10.82219
482,22838.66905,15476.1275,225.85635,2633.52513,14.50003
483,22867.30892,19802.75478,173.71455,1027.36742,15.43229
484,22693.47602,27022.75644,161.41424,2754.6907,10.99312
485,22935.97138,4199.46627,104.5045,530.86936,20.87041
486,22788.4796,10648.92533,301.76527,6197.96815,7.88468
487,22867.21143,14248.18384,97.04429,599.63956,13.2875
488,22969.98612,19451.24137,373.96982,9202.27952,9.09755
489,22863.10752,21479.08237,168.7165,1457.16225,10.19922
490,22838.53702,21763.81422,212.73865,3134.20096,10.08401
491,22850.17269,11840.1205,395.47054,8474.30395,10.49557
492,22946.09789,12115.29294,117.50163,604.1469,13.64334
493,22965.39497,14880.80962,88.98664,470.75099,11.62735
494,22800.70107,17020.50121,132.09085,1075.16981,16.67564
495,22881.5224,20639.56452,86.46935,368.47406,13.03603
496,23020.87199,24647.56953,245.12409,2215.30055,15.76551
497,22935.8792,25986.97409,175.26595,2811.59963,7.27544
498,22979.48072,6982.02295,123.86468,584.67361,16.25567
499,23056.79408,13460.86863,444.80959,20730.39353,9.6294
500,22810.55254,15653.50516,411.15764,16008.17338,10.74399
501,22914.92887,17775.70095,109.12936,363.45596,18.34773
502,23005.87952,22730.57475,200.10728,1950.09557,12.82186
503,23058.80077,5052.61392,239.07711,2459.66943,13.20521
504,23084.2507,5875.65311,68.84406,139.1844,19.99235
505,23041.36333,13178.42054,190.61948,2600.48957,16.27637
506,23085.21629,16542.32013,199.80644,2873.29158,8.23418
507,23297.53183,18822.32268,288.76719,7907.74143,7.79368
508,23039.21513,25200.31054,351.49223,8280.44623,9.05871
509,23368.42659,3752.37709,112.66777,421.95116,26.10333
510,23037.8458,13564.55273,335.03802,9035.40768,9.087
511,23315.11217,18541.46426,270.17324,7054.72938,8.22543
512,23098.22026,23375.90296,308.44443,6404.12842,10.48626
513,23129.75828,24103.97121,134.79486,1329.40416,10.40368
514,23019.79026,24528.97869,646.57581,37678.75469,7.21623
515,23179.04682,26956.82672,141.46192,1897.80265,11.93279
516,23326.44452,10722.20732,117.49827,574.65246,12.62482
517,23286.35677,15014.40425,116.92618,627.59705,13.24229
518,23215.74348,15957.02631,363.01031,11651.55497,13.07753
519,23377.68475,7818.60932,143.76148,1576.21712,8.43153
520,23294.10552,12148.76912,198.78081,1072.29935,18.01317
521,23246.58072,26530.27459,313.75313,5257.42649,13.57661
522,23505.14308,8295.75688,167.99984,1988.76557,11.11959
523,23451.51888,14491.64926,122.52018,449.57851,17.04478
524,23348.51793,16089.30468,454.1573,17692.01416,8.51871
525,23245.36906,24953.6444,265.44265,3395.09883,14.54102
526,23648.84058,9480.25392,128.76259,414.0018,27.75765
527,23387.05563,16172.25976,602.87444,29702.55456,8.66118
528,23576.37545,18764.16188,102.85719,1049.49493,7.51897
529,23643.12692,20424.61411,322.34218,7336.83379,9.20577
530,23489.97781,24168.50212,389.72227,13186.24577,8.00563
531,23651.92782,4205.21269,69.35277,208.92203,12.72285
532,23673.22013,5880.25753,104.54053,561.08854,13.52879
533,23656.74394,6787.9561,102.84702,486.45425,12.53575
534,23592.59125,19576.31033,119.87371,394.72325,23.4744
535,23684.01663,23252.7004,196.46992,1393.77977,14.64734
536,23654.29726,9478.49352,126.90192,364.88184,32.5678
537,23805.91865,17395.30526,198.22205,4291.15008,7.56573
538,23767.11064,20215.6335,197.15166,1674.46054,14.40166
539,23701.10174,8418.55467,383.86681,11784.07935,12.94376
540,23812.93195,10627.38165,192.99875,1835.30477,16.12804
541,23830.05393,22638.56464,68.29008,156.80443,17.1452
542,23882.6878,25702.64938,117.5229,372.54174,21.75404
543,23854.22285,26407.16493,123.01559,551.72926,21.91715
544,23815.73365,13124.14781,301.48538,6139.86754,11.71592
545,23849.37716,21682.81955,103.55448,459.39463,22.03459
546,23826.42315,21907.0603,206.50226,1877.33946,15.8463
547,23948.02266,3541.1121,130.38141,1223.06881,14.55718
548,24001.46023,6022.70789,87.60433,248.55564,23.82115
549,24145.99303,7180.98954,80.41348,235.63553,17.1092
550,23907.10422,8534.42301,104.86058,431.56725,23.27371
551,23915.84332,11092.9254,156.94456,666.55406,18.41933
552,24055.5551,9974.01891,170.55981,1980.96199,11.90828
553,23913.73224,17394.382,196.42033,3089.81281,14.04198
554,24026.97369,25885.24222,236.36057,1730.97256,21.38584
555,23977.86269,10359.032,306.47128,6609.45523,14.81332
556,24117.6993,13958.61587,147.5133,1649.2267,8.35198
557,24140.64284,16068.63588,138.88412,911.26144,12.6369
558,24124.35346,21053.08375,415.69188,14997.58656,5.87674
559,24085.87462,21375.55128,90.78989,299.5734,23.76547
560,24023.44049,23106.44424,153.87019,455.7208,30.878
561,24137.45474,24057.69543,154.58055,1046.74162,20.53734
562,24131.03934,24665.52541,103.05254,973.60164,5.94923
563,24107.36478,3833.04738,241.53898,2151.00902,10.11779
564,24217.25046,5621.6422,252.37343,2928.71065,10.33977
565,24283.25009,7122.25397,189.7899,2019.20963,11.8408
566,24253.12824,11715.87795,271.83315,2995.68554,13.95299
567,24317.51071,15080.81494,172.22832,9315.1502,4.64795
568,24246.01282,19267.29535,139.38587,1486.73162,10.14377
569,24271.50396,19501.5346,183.45939,2072.77464,15.31859
570,24314.93985,19699.46255,137.38351,1062.70331,17.89043
571,24311.96403,25351.63132,367.72322,8121.59757,13.35529
572,24239.34698,3660.86349,126.45344,835.59532,17.83066
573,24179.69322,17356.24658,254.23097,3560.32705,13.7887
574,24310.70779,19905.32925,81.88264,440.14269,14.11788
575,24372.25777,25516.05196,55.36336,185.79774,10.87383
576,24643.87586,8839.85443,517.25577,20057.94897,10.03246
577,24445.30125,11107.39611,107.55097,717.09686,10.45252
578,24290.20796,21019.35591,179.97858,876.2663,19.99805
579,24503.33605,6153.86936,116.58595,1016.0223,10.22474
580,24555.6682,7801.98252,143.71336,630.98403,16.89761
581,24344.27863,13819.90293,199.58939,1887.87506,15.16596
582,24465.50068,14690.76899,174.95858,2946.4137,10.7659
583,24575.6762,22968.18573,263.56381,3250.50659,14.42724
584,24529.05175,26197.43445,315.23386,7159.73186,10.28098
585,24588.74348,22076.36644,114.2804,880.82596,11.09916
586,24627.69244,22342.44855,343.07326,10519.88387,9.07498
587,24596.46587,22971.86626,257.29898,3786.4934,12.23739
588,24808.26268,12681.40977,264.92552,4774.26445,8.91493
589,24675.9007,16791.43729,181.16042,1709.91324,16.39097
590,24782.44611,23983.4064,368.4562,10789.17672,9.38087
591,24883.14741,19766.58581,319.02105,9956.23312,7.03064
592,24832.54377,9016.21116,184.36616,1982.05473,12.22325
593,24948.72881,9554.93039,143.42257,1060.14997,16.31032
594,25047.23854,23612.84277,194.44376,1159.27734,19.49402
595,25046.52593,10505.20378,150.69577,1110.03612,13.22594
596,25014.43035,12160.07135,124.48563,842.74237,13.99229
597,24926.59654,16939.20508,155.04294,1132.97557,16.30002
598,25173.47784,8003.45059,252.88636,4199.89606,12.53355
599,25044.9218,18249.26052,158.58432,1383.02505,8.36823
600,25123.46295,13672.70769,261.5366,3822.50943,11.0067
601,25120.17535,19129.03541,87.49178,232.2379,20.91787
602,25274.98242,11106.14457,109.05663,515.28665,18.07862
603,25184.64697,14745.89698,205.00702,2372.34879,7.96038
604,25232.48002,20163.48734,193.67803,1399.84259,17.14815
605,25208.62489,22712.84952,53.25219,185.95013,12.10482
606,25285.49024,4118.64294,113.70815,827.59927,15.20128
607,25186.0209,7155.09776,390.40964,7854.43643,11.71139
608,25334.47497,9089.20826,62.28024,198.92515,14.90877
609,25444.83028,20515.13713,268.59548,2534.95693,17.30542
610,25332.6059,24882.28333,116.8599,2150.06507,5.3044
611,25272.58144,25943.62402,334.56494,8459.10507,9.55422
612,25353.90538,4849.10754,288.19683,3580.46781,10.67075
613,25313.60196,8099.59704,276.5588,4302.37792,13.55269
614,25250.53895,15551.18699,280.89166,3155.10093,15.2098
615,25393.27564,16572.0579,84.19386,239.91997,18.13443
616,25399.31114,14433.38259,138.57259,564.50881,20.27889
617,25375.86683,16174.19723,291.23875,4915.32251,9.12851
618,25457.41886,21776.3672,276.10982,7225.14887,7.79572
619,25451.12234,24384.04901,142.23345,467.43435,29.50148
620,25570.62789,9691.16942,411.2389,11289.56915,8.9965
621,25509.25842,22799.114,224.33506,1802.93054,15.77354
622,25691.26238,6340.76158,143.66345,1121.47778,10.91294
623,25655.67693,17312.78845,113.55042,590.69956,18.29645
624,25726.65646,8751.52806,57.60584,140.33785,13.67891
625,25747.02368,12152.28938,153.36036,3690.10992,5.94572
626,25685.78315,14004.94051,97.28875,291.58163,14.14585
627,25696.97677,18033.95315,162.37928,1472.58992,10.14954
628,25648.97555,23766.58615,227.08278,4987.77509,8.81168
629,25673.07734,25173.03587,113.18116,847.44241,16.05027
630,25894.51792,7573.86449,210.717,1722.64702,16.18515
631,25923.06483,10581.57665,236.73038,2342.57329,15.40347
632,25873.16242,19668.14561,196.86037,3858.78378,9.11947
633,25774.16793,20683.63347,83.379,334.35941,13.7328
634,25853.41136,21339.62513,217.79359,2323.59871,12.2446
635,26015.02388,6006.81141,147.03375,448.44589,39.98986
636,25904.23501,7577.72843,158.72489,726.11204,21.1863
637,25979.82222,15028.06977,170.47929,719.89384,14.90389
638,25853.53576,18602.18395,198.5265,1766.35993,11.44996
639,25866.73446,23116.37714,66.53062,190.72006,15.58942
640,25962.73316,16492.25614,116.59634,649.27303,12.93121
641,25897.46896,19951.72229,170.42902,1409.61176,20.46973
642,25929.83416,25741.71047,284.1003,7696.51653,6.63926
643,26081.75733,9561.22699,157.19606,1325.62369,12.94406
644,26091.92179,10831.5977,110.65818,385.59442,21.98173
645,26207.27278,8131.11443,72.04857,234.9609,14.20279
646,26137.23221,15053.00535,328.40338,5746.00875,9.87714
647,26235.21695,24483.35452,85.35596,334.29177,11.57619
648,26277.65361,7162.57685,122.7997,567.70035,14.09448
649,26242.53977,12718.80958,97.66579,325.55546,20.5624
650,26313.08096,13144.16211,273.81324,6404.31735,7.55521
651,26384.95275,21835.10704,162.70283,1093.52568,13.95718
652,26329.73919,7496.86727,158.26683,1640.95049,9.15484
653,26372.38061,11782.22469,128.87906,640.65241,17.49725
654,26344.82238,13557.76354,173.88784,1771.82964,9.91643
655,26370.09637,17150.81868,139.27206,9310.49674,2.84897
656,26287.00167,25199.16433,392.90358,12198.57386,11.53657
657,26462.64283,6128.43134,363.56905,9769.17499,11.59897
658,26464.71871,9998.16198,184.29583,5063.07367,6.43458
659,26367.01053,20000.58972,243.85873,2640.66138,14.61272
660,26419.97456,23076.95549,143.59265,764.71257,18.91714
661,26506.05319,5191.41867,75.12481,161.76762,18.19299
662,26517.98776,8913.88747,116.51755,545.61893,13.51314
663,26431.94051,19138.98968,504.96678,18691.97627,8.51654
664,26561.96793,20903.46371,126.95324,603.08017,15.59622
665,26494.92087,23744.25199,100.27552,344.4186,20.36611
666,26533.52495,24844.27519,54.90402,130.54906,15.65561
667,26625.01341,4545.76157,120.15981,777.01551,16.67354
668,26506.27662,6178.5668,237.05768,3630.12642,13.34485
669,26596.52428,11397.36604,206.35148,2564.59146,10.60873
670,26654.16477,15998.13785,171.64187,1114.69919,16.06816
671,26694.10548,19467.35205,78.4693,255.54244,13.48826
672,26705.62175,21742.84429,231.80726,4052.83438,12.15932
673,26945.19308,10817.81604,377.18403,12327.76594,14.05809
674,26728.31755,18312.75171,70.74794,283.29999,16.99473
675,26825.35726,7155.68396,188.08086,1621.33411,13.54453
676,26857.78172,7958.33961,95.96549,434.5538,18.03556
677,26891.94296,12652.43552,157.46587,1348.60697,13.13133
678,26871.40237,13999.54691,155.33899,1311.40571,12.05899
679,26774.59704,17495.62753,100.95863,590.70712,18.93152
680,26755.14182,22539.2709,274.97857,3770.92291,12.76455
681,26788.95611,24404.79053,354.90463,10341.32698,7.73405
682,26923.3341,8142.52776,91.64495,244.63182,24.19966
683,26909.61867,21033.48513,365.31883,10506.27654,8.23345
684,26876.06602,25661.97913,139.59308,1180.89117,11.59848
685,26838.73699,16099.2157,134.52764,493.67168,24.21105
686,27034.6644,20439.86597,186.33872,2093.68572,10.5293
687,27046.31801,10458.20312,151.06171,2724.3952,8.98749
688,27018.28789,12972.89729,222.91306,3243.87947,10.20047
689,27022.05983,18547.79759,88.15249,289.24184,13.84998
690,26953.43619,25147.80585,299.88018,6546.42275,7.79272
691,27102.52109,14483.1197,222.31066,2856.62107,11.04602
692,26974.05531,17639.81411,296.1518,5204.73397,11.93959
693,27159.268,23519.07227,490.67284,16790.89692,10.8662
694,26998.11088,24462.24506,395.10351,10820.35006,7.19826
695,27278.74446,6132.00614,148.13964,1053.40057,10.79397
696,27223.76705,19116.17975,107.14976,285.65625,28.27145
697,27255.37402,23082.1699,102.54226,459.84376,11.53204
698,27222.97592,19378.63815,333.76323,7972.05941,8.7514
699,27323.68824,22751.41975,200.49879,2328.641,8.17552
700,27429.32966,7395.42776,208.87393,2635.21016,12.98485
701,27470.66608,9655.52947,226.47839,2913.64882,10.55403
702,27505.26391,11506.15754,373.43419,11052.28908,10.50265
703,27610.30672,8848.76546,234.29609,4186.99644,11.95935
704,27521.23257,16553.60685,108.78118,395.7244,18.55206
705,27490.94848,18548.95718,92.39725,306.95396,13.51583
706,27438.56323,20145.60305,156.98038,1809.02955,7.86973
707,27649.16861,21078.79892,156.38835,565.18913,28.36576
708,27583.10102,15547.76561,130.37982,1056.96691,8.29949
709,27513.86158,23501.03846,86.58312,373.79311,12.41408
710,27733.15962,22171.417,323.40159,6859.52232,8.03998
711,27718.9788,24506.45951,310.10834,5312.13413,12.98686
712,27688.46177,7691.82499,288.0028,7150.06331,10.81946
713,27698.38475,7940.99177,146.14977,1292.72169,13.58085
714,27746.30631,8939.89114,105.5535,422.46271,19.34717
715,27797.41662,9939.10877,249.08135,3833.23283,9.66229
716,27747.23546,11295.86748,112.2532,560.10729,15.84118
717,27700.31952,11619.05466,233.83776,3205.4622,11.72528
718,27683.70989,13694.20763,184.44467,1684.14416,11.40204
719,27760.01098,14906.68529,152.12013,833.89031,16.43459
720,27744.63267,14965.24139,117.53375,477.24705,16.52873
721,27756.19714,21359,244.24675,4339.53239,9.75985
722,27598.52414,4948.04292,119.49572,724.90126,20.14903
723,27634.85387,13418.25024,425.47104,10103.01986,12.18943
724,27919.91949,17950.60016,245.56228,1270.36199,26.3242
725,27865.98996,8503.22384,76.03595,249.37084,23.65209
726,27769.21934,9773.17475,252.96089,2272.84409,18.67675
727,27977.24967,10591.75009,211.49957,1943.9039,14.01695
728,27864.48227,5999.02831,115.07339,853.33502,16.08945
729,28035.81956,6479.43485,206.15074,1454.28558,13.09723
730,28008.12994,16023.0846,128.57687,622.45883,18.93951
731,27837.2399,16441.54272,181.1343,1340.61553,10.3637
732,28163.76303,24208.28186,225.61285,1648.00221,25.21751
733,27811.97986,7679.80697,133.84718,791.08097,16.60165
734,27902.88432,9976.44815,299.33428,7545.29263,8.92131
735,28031.6591,14236.39299,71.6894,164.34319,15.10353
736,28036.48572,15826.4913,116.66517,578.66087,13.34189
737,28058.43252,18925.62292,95.33472,521.95027,9.70665
738,28078.39919,20533.84591,158.15245,1660.7411,9.90928
739,27986.02979,22292.108,87.98662,209.56247,27.10837
740,28023.04855,22903.10442,179.46988,2560.37828,7.79447
741,28085.77928,17485.26619,136.75031,3018.52786,5.95399
742,28036.38281,24518.50859,242.34322,3413.38801,9.94238
743,28125.08793,6493.92644,136.41835,1205.89024,15.55352
744,28301.62384,18398.18112,165.39964,1014.57416,14.15879
745,28161.28703,6359.24403,119.72488,937.93697,16.39241
746,28353.63529,9280.34249,78.07643,249.79982,16.02344
747,28282.02641,10514.13486,211.31527,2878.03803,10.89459
748,28384.02671,13268.32175,268.42339,3083.55407,17.95559
749,28335.9657,24150.09504,119.35891,1343.64625,7.47181
750,28476.63314,13935.97411,320.741,4404.63105,12.73162
751,28560.44844,16160.62916,173.37929,974.32865,14.51526
752,28533.03031,22011.88752,289.87823,7340.61087,9.13207
753,28562.29488,9560.51965,127.17082,404.39173,28.43542
754,28563.95897,12386.41579,237.31831,4329.93871,11.56486
755,28556.54972,23709.16581,176.28357,659.53294,26.09693
756,28654.63923,12929.22769,79.60172,181.55194,21.41603
757,28585.25326,13927.83771,123.05608,955.71957,14.29668
758,28693.36805,17840.26821,110.84949,468.09449,15.68519
759,28778.25273,21640.08068,99.83753,613.9541,9.62014
760,28839.02149,11366.34901,143.81155,4412.77809,4.57752
761,28724.57732,12833.51808,347.77117,9651.32815,8.02716
762,28906.49975,19276.10571,115.95333,762.34223,9.87581
763,28891.26929,20127.97885,177.51721,1547.26678,12.42922
764,28843.51694,21953.61859,219.04185,2753.01372,10.08896
765,28975.00595,22784.48276,297.27361,5838.03743,9.08507
766,28989.0178,8303.26178,75.18839,245.78276,14.71034
767,28973.86214,9947.96205,114.11563,418.28795,13.20689
768,28979.02336,17071.00025,134.41361,709.59686,13.49654
769,29011.74049,21056.5551,483.87632,17847.98892,9.34316
770,29234.40377,10589.29907,156.71954,875.45958,16.53676
771,29088.48171,7779.12444,141.84534,1202.19644,14.99923
772,29134.24603,18457.92192,213.79542,2481.00278,13.40432
773,29130.83522,18713.93432,213.59475,2307.99776,12.83201
774,29316.16278,9522.24554,136.8467,830.18451,10.31301
775,29227.93368,19569.15374,383.47504,7292.50037,11.23189
776,29231.3839,20099.42731,141.09712,610.39116,17.32808
777,29181.01767,24199.68052,110.41071,541.53439,19.34393
778,29388.18516,20775.06309,168.21547,3187.18509,7.85968
779,29474.75293,8934.94926,97.01954,300.03505,19.2466
780,29420.66758,10603.8979,153.99077,1157.9642,10.23691
781,29640.17283,22806.63089,172.50597,1340.44199,12.75736
782,29635.1112,20072.22973,169.541,1060.36012,16.72739
783,29639.8293,23711.98056,119.14365,583.14618,18.11194
784,29845.69868,10114.96342,124.19165,502.85575,14.95928
785,29756.64189,18773.20243,177.1061,1616.99825,10.74975
786,29745.04095,23078.51596,172.70684,1301.64673,13.31742
787,29836.44348,11960.01222,118.43048,1287.11398,13.39602
788,29847.30284,17383.10258,115.68904,858.76115,12.92444
789,29956.1571,8843.13763,114.25809,664.87415,17.64644
790,30062.97067,18174.08347,148.13399,885.71835,9.22173
791,30237.33139,19554.02937,311.14992,6550.15923,10.294
792,30076.88613,21980.07496,207.29252,2953.18612,13.24331
793,30195.65683,22769.57125,140.55187,1111.1746,7.5744
794,30081.09769,23255.09061,126.05965,818.4881,21.4219
795,30152.7362,9395.41381,117.29816,709.11355,16.74957
796,30249.95765,10139.30196,129.74323,672.92403,12.70622
797,30300.73586,10927.41276,100.09574,261.73276,21.19222
798,30207.64013,19517.49124,204.6835,1230.3693,26.29083
799,30251.01793,20772.2245,250.2333,2519.4471,9.65264
800,30397.24778,20300.25044,106.78781,537.40695,9.91675
801,30702.6849,22111.09253,69.36027,202.3051,12.14882
802,30531.6858,9996.49831,133.58529,883.13554,19.70073
803,30522.27061,10395.76939,140.80588,1081.87827,19.10442
804,30624.99782,10882.00014,127.89479,974.42302,15.23655
805,30873.86243,21088.80006,162.03559,1114.5558,11.92323
806,30910.57282,19844.5088,113.74105,582.10066,10.15319
807,31125.48695,21546.28783,121.98018,395.47533,14.17497
808,31178.68022,21563.26863,127.97438,1100.4075,13.20696
809,31376.30171,20052.50409,118.58237,785.43102,16.3131
