"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
771,36058.47124,21348.78385,69.96839,291.65752,18.39415
772,35937.11437,23183.1513,134.34918,4571.61378,14.33225
773,35859.65585,29108.47237,110.19653,1253.89723,17.33549
774,36067.13208,22379.45639,125.94956,3490.38538,16.18353
775,36118.01793,27613.6598,122.58038,512.13416,20.83533
776,36259.87813,20058.55856,103.30987,281.6386,23.06126
777,36308.53921,25660.90691,213.08452,4513.30012,8.10619
778,36426.77088,27195.89914,245.73014,4552.90194,8.89939
779,36426.13613,28700.21992,130.31517,2232.46572,17.08928
780,36498.80108,28329.7217,208.86206,2396.32376,10.47501
781,36595.69813,23543.80542,131.16926,2894.22768,17.83035
782,36650.90783,27308.0031,203.8537,2451.37667,12.21376
783,36693.80025,20246.01429,93.96171,376.70399,14.66888
784,36790.48393,25076.67388,321.54458,14164.56752,6.62087
785,36739.29321,21260.25387,124.08096,3049.78995,15.7432
786,36965.80899,23817.07397,212.9858,2317.55463,11.49886
787,36988.17065,23442.39833,121.14213,2738.642,16.73594
788,36881.78746,28531.05015,116.46563,1416.43447,18.73715
789,37016.9418,25811.5944,148.10535,1129.62558,15.75238
790,36973.94543,28041.62715,159.88986,934.55744,12.10124
791,37180.79365,26634.40657,145.83566,800.59386,13.31875
792,37085.60033,20084.0459,378.48231,9832.83913,10.7194
793,37229.8497,27374.25526,174.93892,1928.59869,9.55736
794,37481.17777,23199.51388,110.23689,1553.76497,19.72028
795,37324.60939,19585.16541,115.34318,1402.84225,17.89134
796,37479.7231,24220.94734,176.13254,1858.73342,17.2101
797,37718.26348,22255.10623,108.91244,852.75458,23.79745
798,37652.22062,25188.72272,224.91957,4312.1513,8.58834
799,37466.90678,20533.70697,113.57389,1668.03509,15.51074
800,37483.72655,20801.94016,105.213,1048.05293,20.67358
801,37608.85919,23898.35826,342.68186,15417.39835,5.89421
802,37765.69337,22198.1603,107.29303,851.88602,22.63954
803,37699.27145,26181.95758,134.82368,1338.30013,9.88348
804,37551.02897,27421.12076,112.84092,1440.1453,16.36574
805,37729.3266,26986.62472,124.66951,1813.69573,15.89918
806,37977.17983,24865.60483,137.85584,1569.87519,11.7253
807,37816.3114,26677.16125,127.33481,2198.20361,15.38723
808,38138.79377,22231.09451,117.92067,1053.68839,19.38695
809,38044.69863,24006.48409,290.79075,4639.45014,11.29813
810,38080.67972,25545.30283,279.84227,9452.56429,8.9585
811,38139.27444,23890.65446,134.15892,702.88628,19.37943
812,38258.73049,22306.82607,113.41874,1258.92692,16.73986
813,38231.74847,23543.47235,132.05501,2467.84612,17.90858
814,38384.88945,22918.65564,124.09427,1503.6652,16.23366
815,38387.08988,24774.42948,125.96194,1871.06555,17.44416
816,38417.91067,25381.92293,107.7375,1047.12792,20.6458
