id,x [nm],y [nm],sigma [nm],intensity [photon],uncertainty_xy [nm],x_px,y_px,sigma_px,mean_intensity,Outlier
56,6895.60153,2098.72527,80.72968,2861.35889,11.81647,120,36,1,0.18823529411764706,False
57,6876.26449,4095.01921,83.68745,3508.23436,11.77807,120,70,1,0.0784313725490196,False
58,7028.32997,5219.6685,140.09973,10826.97311,8.4427,122,89,2,0.17472766884531593,False
59,6895.51833,6008.28226,96.91392,2162.12389,16.35445,120,102,2,0.08888888888888888,False
60,6938.6834,6759.94503,110.12936,3840.51919,13.37756,121,115,2,0.15119825708061002,False
61,7033.39435,2393.21242,110.28682,6573.21149,13.14533,122,41,2,0.14858387799564268,False
64,6999.93544,11142.78944,172.59842,10853.04936,13.46598,122,190,3,0.12784313725490196,False
65,7118.93942,3759.32281,108.56227,3992.28591,14.51616,124,64,2,0.11198257080610022,False
66,7090.73167,2474.56746,157.31658,10105.93564,12.09297,123,42,3,0.1444705882352941,False
67,7202.71105,4648.10905,113.16604,2449.2263,19.46292,125,79,2,0.06405228758169934,False
68,7146.30073,12393.89816,75.43806,2767.42874,10.7483,124,211,1,0.08627450980392157,False
70,7159.08408,11632.69568,76.59725,2399.72086,12.5413,125,198,1,0.058823529411764705,False
71,7190.68071,3701.80349,83.07842,2399.32129,14.18912,125,63,1,0.050980392156862744,False
72,7365.16712,7631.10292,100.0128,6413.29918,10.19477,128,130,2,0.16209150326797384,False
73,7295.45097,10941.39069,106.38976,2768.72288,13.10972,127,186,2,0.07102396514161219,False
74,7220.19594,11170.25822,149.61198,7519.6581,12.70464,126,190,3,0.11843137254901961,False
75,7286.56285,11975.08701,84.04566,4683.04569,9.87316,127,204,1,0.058823529411764705,False
77,7368.78829,5449.16228,88.25741,6115.87581,9.27303,128,93,2,0.15555555555555556,False
78,7405.29823,7210.89859,153.54402,11086.65843,10.23071,129,123,3,0.1323921568627451,False
79,7431.18721,12919.97176,100.05169,7299.62161,9.10491,129,220,2,0.13769063180827884,False
83,7493.98604,13061.62262,90.30885,5900.63155,10.40857,130,223,2,0.2540305010893246,True
84,7562.24776,9749.66122,89.76835,5258.05286,10.45034,132,166,2,0.13638344226579519,False
85,7563.84122,10565.7671,75.32649,1716.0117,13.19004,132,180,1,0.07058823529411765,False
86,7645.12828,1896.05309,242.08686,17795.19063,14.09845,133,32,4,0.1332461873638344,False
89,7576.84103,4773.07366,84.05804,3793.04052,9.1413,132,81,1,0.12549019607843137,False
90,7573.35172,6528.25694,93.33847,4455.85582,8.39464,132,111,2,0.1363834422657952,False
91,7555.07003,6979.66157,83.37603,3711.1271,10.16372,131,119,1,0.13725490196078433,False
92,7637.74537,7776.36887,90.04641,4317.46869,11.20189,133,132,2,0.15729847494553378,False
93,7507.92246,8709.20497,84.46802,2489.93302,13.22852,131,148,1,0.0196078431372549,False
94,7500.65061,10129.24133,83.9444,3052.77375,12.31179,130,173,1,0.12549019607843137,False
96,7800.65507,3338.43448,86.83646,2660.36851,10.12669,136,57,1,0.2,False
97,7574.05797,7531.23881,129.67964,8384.94685,10.54284,132,128,2,0.14335511982570803,False
98,7702.72245,9135.97248,87.351,3296.64247,10.7691,134,156,2,0.12679738562091503,False
99,7694.62058,4050.16047,89.12582,4557.09515,7.38181,134,69,2,0.11677559912854031,False
100,7600.56487,9536.04781,196.58211,17849.35948,9.40299,132,162,3,0.16360784313725488,False
102,7756.8971,1825.30589,114.20951,6649.31358,9.14599,135,31,2,0.15555555555555556,False
104,7679.98965,7630.10642,107.29693,5236.50695,14.58224,134,130,2,0.1298474945533769,False
105,7773.00023,12976.33561,182.68469,24171.72042,6.31592,135,221,3,0.23309803921568625,True
106,7935.0749,5853.14941,91.30065,2945.66144,13.50168,138,100,2,0.13028322440087145,False
107,7753.87811,11890.07782,86.69583,5375.48485,7.59531,135,203,1,0.16470588235294117,False
108,7924.61098,12448.08536,103.18844,5084.5823,10.82965,138,212,2,0.10326797385620916,False
110,7702.04466,9133.03544,95.26005,3410.1824,12.45332,134,156,2,0.12679738562091503,False
111,7886.78956,3415.23344,82.41968,4498.98086,6.76219,137,58,1,0.2117647058823529,False
112,7984.99709,5280.38375,82.56714,2041.376,13.51712,139,90,1,0.054901960784313725,False
113,7867.95672,6387.25861,89.42031,2550.79439,12.66762,137,109,2,0.08366013071895424,False
114,8027.06907,8476.38458,78.10851,1902.62291,17.85964,140,144,1,0.09019607843137256,False
115,7788.78062,13648.77403,125.29735,2814.00405,26.69415,135,233,2,0.09368191721132896,False
117,8081.30956,2760.37102,98.50128,2858.77955,16.09917,141,47,2,0.03616557734204792,False
120,7927.35758,9610.19921,97.93771,3261.9052,14.8361,138,164,2,0.11328976034858387,False
121,8000.1341,2342.03123,80.78915,4929.04586,9.14708,139,40,1,0.2196078431372549,False
122,8104.65593,4884.4185,95.35318,4196.33976,9.49753,141,83,2,0.10065359477124182,False
123,8087.86232,9517.81993,111.2124,4474.46717,12.9743,141,162,2,0.11285403050108932,False
124,7958.52823,10626.97301,92.15292,4349.55697,9.62573,138,181,2,0.13856209150326795,False
125,8024.9553,11349.71475,109.57636,11559.73655,6.33585,140,193,2,0.20697167755991283,False
126,8096.89611,4039.86835,87.14552,5759.15827,7.89539,141,69,1,0.15294117647058827,False
127,8185.98783,5982.93021,188.81698,12005.23335,10.18372,142,102,3,0.15905882352941178,False
128,8123.49107,7488.1672,105.35078,7054.09599,7.83345,141,128,2,0.14814814814814814,False
129,8154.33962,5800.31637,108.09471,5315.36251,9.78138,142,99,2,0.10631808278867101,False
130,8122.72612,7515.31208,96.33394,3142.95649,12.94091,141,128,2,0.14814814814814814,False
134,8372.34529,14183.02159,95.45139,3361.25243,13.64591,146,242,2,0.0392156862745098,False
135,8324.53228,1973.59159,130.85075,5520.2294,14.40631,145,34,2,0.13943355119825707,False
136,8503.06213,3356.30301,138.6028,21760.76964,6.34488,148,57,2,0.608714596949891,True
137,8338.41923,9629.32035,81.92722,1982.51061,16.88537,145,164,1,0.0784313725490196,False
138,8298.6556,10165.67268,190.17465,10392.6562,13.71283,144,173,3,0.10196078431372549,False
140,8402.14,5019.6695,92.80019,4550.76622,10.64316,146,86,2,0.16165577342047927,False
141,8377.23714,6021.69316,89.56401,5098.68568,9.01661,146,103,2,0.12069716775599128,False
143,8347.57914,10031.25104,145.54702,5303.57923,16.08288,145,171,3,0.09631372549019607,False
147,8435.45474,11519.03217,98.28404,4433.86522,11.17973,147,196,2,0.0989106753812636,False
148,8561.76729,13047.16816,92.45759,4405.67206,9.76939,149,222,2,0.1381263616557734,False
149,8503.53477,9154.91603,114.68366,46561.30823,2.0113,148,156,2,0.7546840958605665,True
151,8590.49971,3239.05484,144.08714,38267.59957,3.45007,149,55,2,0.6252723311546841,True
153,8541.85906,7656.33193,132.47662,6617.38207,9.392,149,130,2,0.12505446623093683,False
154,8667.49477,10599.73091,96.99676,4750.42369,10.24076,151,181,2,0.1028322440087146,False
155,8639.58692,10986.97066,105.10524,4663.08227,11.13625,150,187,2,0.1037037037037037,False
156,8592.97225,11665.39479,96.80111,2815.03684,14.14917,149,199,2,0.0644880174291939,False
160,8596.68866,12262.61389,97.21968,5331.58838,13.22883,150,209,2,0.18823529411764706,False
162,8654.05277,5146.64311,98.36527,4430.53081,13.46722,151,88,2,0.13159041394335513,False
164,8746.59446,12675.97266,80.87999,3226.44065,9.49044,152,216,1,0.2823529411764706,True
166,8696.42921,2339.73738,101.88199,7112.5066,9.08706,151,40,2,0.21220043572984748,False
167,8745.54151,2775.41356,117.18077,6108.52068,12.84936,152,47,2,0.14030501089324618,False
168,8828.78007,5364.07653,116.77742,5046.07888,11.19759,154,91,2,0.13376906318082787,False
169,8850.89609,8613.08966,102.63229,5604.41678,11.63694,154,147,2,0.12287581699346403,False
170,8725.86149,11032.74955,113.97476,5097.92069,13.15869,152,188,2,0.11372549019607844,False
171,8988.43217,4536.05358,99.36561,5008.73337,8.70634,156,77,2,0.2008714596949891,False
173,8919.64647,8292.13619,89.55708,3507.02064,14.76921,155,141,2,0.13769063180827884,False
174,8798.67944,10730.17425,109.13287,4218.45732,14.86227,153,183,2,0.10326797385620914,False
178,9100.05413,6661.26949,111.28412,4206.85901,14.79237,158,113,2,0.10762527233115467,False
180,8916.93158,13189.48358,107.25381,5810.74222,12.04825,155,225,2,0.14727668845315903,False
183,9076.44591,6420.09488,106.31868,5636.18561,10.08735,158,109,2,0.14509803921568626,False
184,8921.76657,8902.3951,101.3243,4803.66515,9.36464,155,152,2,0.10108932461873638,False
186,9060.45803,11962.39332,105.56196,5128.21146,8.25316,158,204,2,0.10631808278867101,False
187,8984.97753,13510.39418,86.21344,3792.86446,10.9448,156,230,1,0.13725490196078433,False
188,9003.40881,13829.68015,89.82273,4034.48192,12.46422,157,236,2,0.10718954248366012,False
191,9161.81625,8007.20328,90.12479,5447.19215,8.40358,159,136,2,0.12505446623093683,False
192,9155.34624,4549.63328,144.87975,11754.62724,8.41453,159,78,2,0.18736383442265794,False
193,9222.80157,8524.72135,192.82811,18679.94833,8.83275,160,145,3,0.1676862745098039,False
195,9177.65175,10624.56171,80.65955,2010.85246,15.10847,160,181,1,0.043137254901960784,False
196,9263.1155,5067.62323,110.19373,3763.44935,15.53539,161,86,2,0.07233115468409584,False
197,9215.55575,5181.63053,93.96417,3228.19247,15.73848,160,88,2,0.0849673202614379,False
198,9299.6196,14299.75681,84.03034,1974.74247,18.02002,162,244,1,0.12156862745098039,False
203,9266.21439,11218.71592,102.38488,3986.97393,9.80554,161,191,2,0.08714596949891067,False
205,9437.95975,5852.52807,118.17649,9402.0599,9.48477,164,100,2,0.18474945533769063,False
206,9377.44466,7801.89846,85.58213,2341.21087,14.23552,163,133,1,0.12549019607843137,False
207,9301.1049,8624.35189,114.41964,7958.31452,8.18727,162,147,2,0.14640522875816991,False
209,9369.55782,13226.77855,122.56148,15489.26565,4.2093,163,225,2,0.19128540305010894,False
212,9461.96594,11943.25358,97.99029,2678.53702,17.3105,165,203,2,0.08191721132897604,False
214,9534.13428,14713.41158,90.47199,2786.23831,15.73821,166,251,2,0.10021786492374728,False
216,9542.14933,5507.27953,79.9032,3611.38078,7.82901,166,94,1,0.058823529411764705,False
219,9593.71362,2509.09559,137.72381,13356.3737,5.46943,167,43,2,0.1786492374727669,False
220,9468.23024,12711.45853,75.92762,1608.51102,15.87398,165,217,1,0.12549019607843137,False
222,9587.07392,5933.6249,135.0626,11523.41531,7.80508,167,101,2,0.17908496732026144,False
225,9724.58918,8773.04168,82.35642,3537.02203,9.99128,169,149,1,0.0392156862745098,False
226,9721.86289,8792.08973,82.04406,3206.59563,9.92139,169,150,1,0.0980392156862745,False
228,9859.30114,5021.03778,108.20129,4256.56898,12.20024,171,86,2,0.13594771241830067,False
229,9695.50565,7913.8074,105.58683,4883.13085,9.50632,169,135,2,0.11372549019607844,False
230,9794.18384,10050.81833,88.00187,2906.85657,14.63531,170,171,2,0.07494553376906317,False
231,9774.21527,10358.25698,120.3598,5142.67419,12.19076,170,176,2,0.10762527233115468,False
232,9850.23148,14878.77367,207.33552,22535.8748,6.84129,171,253,4,0.12148148148148148,False
234,9846.27578,10618.08574,197.50878,10835.34957,14.65567,171,181,3,0.08439215686274508,False
235,9818.79251,13066.41137,125.9061,4502.50039,12.54288,171,223,2,0.10675381263616558,False
236,9844.84853,6595.21579,91.74327,2675.49682,15.76935,171,112,2,0.11721132897603484,False
237,9942.40835,9526.08598,78.84434,1898.7731,13.64531,173,162,1,0.18823529411764706,False
238,9822.82797,10772.50377,100.52815,4138.62868,11.64798,171,184,2,0.06797385620915034,False
239,9777.31092,14830.94183,154.22717,12708.46513,8.8493,170,253,3,0.1551372549019608,False
241,9960.86753,5027.21437,170.25836,9062.83493,12.32206,173,86,3,0.10431372549019607,False
242,9943.78171,7500.97115,109.29924,5849.70727,8.97628,173,128,2,0.06797385620915034,False
243,9785.65396,10568.23749,105.61485,4044.86482,14.89694,170,180,2,0.1328976034858388,False
244,9939.53733,14391.23043,85.88555,3019.78086,8.61099,173,245,1,0.047058823529411764,False
245,9884.27311,7860.96966,91.6065,2810.56177,13.74868,172,134,2,0.08453159041394336,False
246,9899.13342,10138.40945,111.23371,2587.92853,19.68072,172,173,2,0.11241830065359476,False
247,10046.85804,12179.98972,81.3967,2024.62139,12.81205,175,207,1,0.0392156862745098,False
251,10019.93616,12745.28393,105.99346,5060.93908,8.91586,174,217,2,0.08496732026143791,False
253,10052.10804,3378.6487,109.11502,7153.45589,8.77224,175,58,2,0.18169934640522875,False
255,10001.81411,9464.54256,172.30554,6369.35915,19.41712,174,161,3,0.08800000000000001,False
256,10172.80154,11303.97717,99.4939,4539.47917,11.10386,177,193,2,0.0766884531590414,False
257,10160.43093,11786.52062,164.20806,6489.08423,19.31793,177,201,3,0.0748235294117647,False
258,10135.849,11880.38332,127.70516,4924.25087,15.02108,176,202,2,0.06579520697167757,False
260,10061.62781,14014.40883,83.75977,2757.46947,10.54884,175,239,1,0.0196078431372549,False
261,10035.71703,7736.11767,86.07338,2386.06481,17.04333,175,132,1,0.12941176470588234,False
262,10067.57845,12950.91137,118.17406,5919.83956,11.43512,175,221,2,0.1111111111111111,False
263,10117.98586,13373.44477,101.24063,4054.49265,10.66383,176,228,2,0.13725490196078435,False
264,10053.90343,11508.66395,122.59507,4951.64075,16.23933,175,196,2,0.12636165577342048,False
265,10151.88693,14978.60717,96.57203,6771.40291,8.41791,177,255,2,0.13071895424836602,False
266,10360.24764,8032.8417,77.83667,1731.34855,13.31895,180,137,1,0.06274509803921569,False
267,10346.35938,5222.80501,91.34328,2092.83986,16.46579,180,89,2,0.05446623093681917,False
268,10366.49965,5373.29225,86.58354,2739.76787,10.74636,180,92,1,0.043137254901960784,False
269,10273.74686,6518.81802,98.99016,8871.31149,9.50425,179,111,2,0.2444444444444444,True
271,10261.34539,10267.16337,77.44951,1156.67261,16.55294,178,175,1,0.11372549019607843,False
272,10469.08797,15410.6747,94.39465,2889.47009,12.9731,182,263,2,0.08191721132897604,False
273,10338.26892,3457.40798,85.28382,3424.99812,12.03086,180,59,1,0.08235294117647059,False
274,10369.0055,9600.69465,82.17091,2350.94986,14.51359,180,164,1,0.16470588235294117,False
278,10458.60362,8987.209,97.08289,10607.51609,5.06328,182,153,2,0.17342047930283225,False
279,10394.26913,13185.76023,109.63641,5051.48059,13.33701,181,225,2,0.0906318082788671,False
284,10454.83115,3692.80671,89.37783,3198.59466,14.59032,182,63,2,0.13376906318082787,False
285,10558.16726,11867.28279,134.02025,11069.82036,8.39623,184,202,2,0.12723311546840957,False
286,10512.97897,14419.07994,109.09135,6474.91069,11.97376,183,246,2,0.16252723311546843,False
287,10585.07814,15419.88231,187.57905,8396.85975,17.44792,184,263,3,0.07262745098039217,False
288,10598.87279,16018.52786,94.89398,5280.20062,7.7027,184,273,2,0.0906318082788671,False
289,10607.82199,11031.75657,109.77321,4331.05136,9.09721,184,188,2,0.07145969498910675,False
290,10554.84203,12111.81921,112.8687,6373.87067,9.40485,184,206,2,0.11241830065359476,False
292,10628.12418,4366.18177,75.79528,677.57025,21.70907,185,74,1,0.00784313725490196,False
293,10642.87415,6813.10327,119.85556,3919.7175,14.95954,185,116,2,0.08932461873638343,False
294,10631.31552,13767.81929,94.50773,3939.20253,10.48628,185,235,2,0.11023965141612199,False
295,10670.61,16693.48445,97.8942,2566.73634,21.15727,186,284,2,0.21481481481481482,False
301,10793.20396,4901.22741,85.39234,4581.1362,8.05798,188,83,1,0.11372549019607843,False
303,10811.76829,15517.89015,95.12066,2504.05421,14.29938,188,264,2,0.10936819172113289,False
304,10742.42087,16573.94668,76.49465,4557.23135,14.0213,187,282,1,0.2980392156862745,True
305,10785.63633,16888.90401,90.56074,2953.71526,12.54914,188,288,2,0.048801742919389976,False
308,10915.7102,6324.23519,86.82125,4412.06588,9.34275,190,108,1,0.023529411764705882,False
309,10907.03696,6534.67418,167.14877,14068.34464,9.13808,190,111,3,0.1311372549019608,False
312,10946.87646,8960.91574,109.19865,6202.03057,10.95106,190,153,2,0.11982570806100218,False
314,11016.82817,3888.16113,101.01269,4936.18367,9.83365,192,66,2,0.08235294117647057,False
315,10977.36948,6634.71005,115.33211,4810.48339,11.14488,191,113,2,0.11764705882352941,False
317,11116.71808,13790.20485,264.37996,19283.50223,12.81321,193,235,5,0.10605285592497868,False
319,10974.28836,5486.68025,76.55264,1783.21864,11.35948,191,93,1,0.10196078431372549,False
320,11065.91627,5677.78051,78.69958,3732.43124,8.33838,192,97,1,0.13725490196078433,False
322,11027.86693,9168.24056,106.1333,3784.88142,12.41769,192,156,2,0.13769063180827887,False
323,11130.17332,11281.90538,81.24658,1610.83119,13.05437,194,192,1,0.00784313725490196,False
327,11073.22238,13765.80567,117.54014,5388.39424,13.49753,193,235,2,0.1259259259259259,False
329,11110.69708,16181.4203,134.48023,4763.3687,15.46954,193,276,2,0.12505446623093683,False
331,11241.33021,14053.79986,83.30434,3160.96279,12.75995,196,239,1,0.050980392156862744,False
332,11285.83392,16900.78158,99.15081,3305.92331,13.3362,196,288,2,0.12026143790849672,False
334,11128.2756,6758.75681,102.5883,4156.90208,11.45411,194,115,2,0.09498910675381263,False
336,11130.06401,16210.96083,107.01147,5025.87971,10.39906,194,276,2,0.1084967320261438,False
337,11303.50059,11629.81208,87.76512,3471.1557,9.90966,197,198,2,0.10849673202614378,False
338,11324.20424,13022.56515,127.24011,7888.24085,7.49258,197,222,2,0.13115468409586056,False
340,11225.03148,4065.15514,115.59238,3450.02653,14.72963,195,69,2,0.0840958605664488,False
342,11399.93354,10685.1691,76.91331,1923.33115,10.45513,198,182,1,0.09019607843137256,False
344,11321.18391,14956.20214,88.854,2809.20166,13.88525,197,255,2,0.06623093681917211,False
345,11367.82614,6109.59089,94.43515,5489.13304,8.35764,198,104,2,0.09498910675381263,False
347,11357.56866,9322.80958,79.55111,2078.48618,15.20718,198,159,1,0.07058823529411765,False
348,11347.93946,16064.01371,85.88845,2677.62485,12.94281,197,274,1,0.0980392156862745,False
350,11486.54682,11471.81738,110.39191,4934.28706,13.12288,200,195,2,0.16122004357298478,False
351,11449.04921,12591.10924,132.06101,4561.02119,15.46496,199,214,2,0.08148148148148149,False
353,11418.50724,13735.79408,89.49899,3145.24969,13.83296,199,234,2,0.08453159041394337,False
354,11517.56175,4225.09267,75.3121,1729.78647,10.63167,200,72,1,0.07058823529411765,False
356,11428.76817,12875.28446,97.2979,3625.2484,16.13192,199,219,2,0.06013071895424836,False
358,11640.33886,5021.01729,87.52099,3188.81032,10.98731,202,86,2,0.08278867102396514,False
359,11539.4048,8739.58059,101.25369,2996.613,11.60905,201,149,2,0.09019607843137255,False
360,11619.5297,9926.83873,95.58452,2682.27868,14.82203,202,169,2,0.15206971677559913,False
361,11625.03074,15526.33764,125.68644,7654.53875,8.97364,202,265,2,0.1664488017429194,False
362,11482.31851,16731.52212,105.4021,3980.04706,16.04814,200,285,2,0.07320261437908496,False
363,11663.70658,7045.2331,92.15149,2489.68023,11.11429,203,120,2,0.044880174291938996,False
365,11741.19929,9556.87891,106.66461,4393.86078,13.97662,204,163,2,0.058387799564270156,False
368,11694.22418,11433.33218,161.55996,10458.25082,7.23619,203,195,3,0.10384313725490195,False
370,11562.23342,12877.66309,130.48199,3661.90707,18.92606,201,219,2,0.08976034858387799,False
373,11746.27765,9737.01782,150.83646,8745.34149,9.20034,204,166,3,0.11796078431372548,False
374,11774.23032,12039.46998,89.59058,2127.07545,13.30386,205,205,2,0.04923747276688453,False
376,11775.4179,14574.3755,123.12026,6363.36751,8.74735,205,248,2,0.1093681917211329,False
377,11685.38711,17348.8025,99.46968,3246.85026,11.75814,203,296,2,0.07233115468409584,False
378,11826.25108,18359.62739,89.87894,3641.4831,13.44294,206,313,2,0.0784313725490196,False
383,11958.39204,15305.54684,103.20268,5486.67892,13.26346,208,261,2,0.05620915032679738,False
384,12044.03898,7737.89995,83.24998,2830.20672,10.42914,209,132,1,0.0392156862745098,False
385,11891.29358,15225.91677,98.36333,4650.67428,11.00279,207,259,2,0.06666666666666667,False
387,11817.80686,18351.77925,94.24742,3727.00875,10.41478,206,313,2,0.0784313725490196,False
388,12056.46541,16435.44142,82.86508,4489.64087,9.90929,210,280,1,0.06274509803921569,False
389,12006.94514,5150.69671,97.2089,2178.96147,11.98275,209,88,2,0.05228758169934641,False
394,12103.47696,15736.9789,75.93782,2174.20905,10.62826,210,268,1,0.09019607843137256,False
396,12202.04406,6732.65612,88.29131,2709.09111,11.84255,212,115,2,0.14640522875816991,False
397,12189.20256,6859.63048,76.38868,1927.08829,12.58004,212,117,1,0.058823529411764705,False
398,12110.26906,8023.42679,94.76934,4508.22078,12.28108,211,137,2,0.08104575163398692,False
403,12352.51428,7635.07371,80.08761,2013.34669,13.5996,215,130,1,0.10980392156862745,False
404,12312.20976,9367.52563,88.83968,2518.72869,13.4634,214,160,2,0.10065359477124183,False
405,12285.69143,12589.66468,80.43711,1611.54884,14.49299,214,214,1,0.14901960784313725,False
410,12332.5892,6679.74385,78.1912,2941.07026,9.75145,214,114,1,0.10196078431372549,False
413,12312.38305,16466.86074,105.26228,9743.95014,6.11022,214,281,2,0.12156862745098038,False
414,12308.339,17558.89246,91.8254,2728.25046,16.9271,214,299,2,0.0440087145969499,False
418,12431.95388,15619.5987,102.07044,4293.97996,12.04131,216,266,2,0.10806100217864924,False
419,12470.09906,18385.42621,108.16961,5565.86775,9.09668,217,313,2,0.06230936819172112,False
420,12426.2231,18817.88077,106.67517,3683.21224,13.67053,216,321,2,0.10457516339869281,False
421,12455.47048,13469.26021,132.97384,30837.30567,2.61705,217,229,2,0.2549019607843137,True
423,12537.98782,14184.64991,83.63761,3819.87525,8.56448,218,242,1,0.09019607843137256,False
424,12605.46283,17725.86443,92.34246,4329.84026,11.023,219,302,2,0.10893246187363834,False
425,12504.38506,18033.65883,128.50798,5219.35109,13.1858,217,307,2,0.15294117647058825,False
426,12477.21073,18459.91521,101.41499,4619.24445,12.18479,217,314,2,0.05446623093681917,False
430,12678.61149,12506.65148,82.69822,4134.33627,10.59487,220,213,1,0.23137254901960785,False
432,12631.01983,17766.05834,97.35855,2752.54248,16.61483,220,303,2,0.11546840958605666,False
434,12729.01654,8619.87852,144.2787,6427.38139,11.80957,221,147,2,0.12636165577342048,False
436,12655.40886,11976.16858,105.35998,3524.13664,9.57464,220,204,2,0.1037037037037037,False
437,12727.15353,15319.71722,89.00879,7873.44662,6.50036,221,261,2,0.09978213507625272,False
438,12687.53526,17004.51213,197.48364,21376.4379,6.7693,221,290,3,0.13647058823529412,False
440,12729.29282,16000.00583,83.36433,4017.59272,10.57879,221,273,1,0.10980392156862745,False
441,12855.85632,6947.99362,83.0577,3951.63865,9.43266,224,118,1,0.0784313725490196,False
443,12840.20768,14671.9041,75.29347,1417.47189,20.45115,223,250,1,0.050980392156862744,False
444,12853.91846,14696.40075,109.15548,5089.71655,13.1625,224,250,2,0.10893246187363834,False
445,12834.2474,5876.68083,76.99707,1951.40335,10.55145,223,100,1,0.08627450980392157,False
447,12825.45686,8376.55603,109.62985,6940.79411,10.29147,223,143,2,0.14640522875816994,False
453,12843.40079,15634.79684,92.16317,4103.28727,8.37534,223,266,2,0.05185185185185184,False
454,12876.70677,18134.53857,89.87881,4370.57923,8.69731,224,309,2,0.06797385620915034,False
455,13067.62093,9221.66004,75.72663,1794.44733,18.0062,227,157,1,0.01568627450980392,False
456,13044.1708,12888.89315,77.45689,2801.66904,9.11362,227,220,1,0.10588235294117646,False
459,13074.10531,8090.59184,113.81081,9388.84054,6.5238,227,138,2,0.18213507625272332,False
460,12920.00945,9844.92293,75.93981,1801.56335,16.20247,225,168,1,0.00784313725490196,False
461,13118.92116,10836.37878,90.19887,3840.42835,10.12932,228,185,2,0.12505446623093683,False
462,13062.06028,11787.70617,101.47959,3113.48127,15.45447,227,201,2,0.05838779956427014,False
463,13016.42313,12503.59117,103.84387,4260.09612,13.14194,226,213,2,0.08278867102396513,False
464,13048.79836,13427.22771,86.02332,2052.68125,14.29177,227,229,1,0.08627450980392157,False
466,13078.46889,14927.51368,97.26329,3935.00182,14.127,227,254,2,0.0758169934640523,False
467,12906.62664,18141.07029,136.16501,7477.17192,9.67616,224,309,2,0.06797385620915034,False
468,13050.32132,19312.09525,88.69877,5516.66498,10.36604,227,329,2,0.06840958605664488,False
469,13063.52422,7046.86484,81.98813,3981.77442,7.51848,227,120,1,0.11764705882352941,False
472,13016.38225,17767.21953,96.01123,2564.5044,13.3881,226,303,2,0.045315904139433545,False
473,13126.32964,6163.74461,75.79616,2384.20785,8.60351,228,105,1,0.09019607843137256,False
475,13117.27815,18937.29888,101.83792,3371.166,11.01223,228,323,2,0.07886710239651416,False
477,13211.11479,16380.46241,103.08431,6214.38796,7.39035,230,279,2,0.07886710239651415,False
478,13180.2842,19367.42025,137.45048,9908.49231,10.46825,229,330,2,0.060566448801742924,False
479,13258.62366,19456.2681,97.42453,4799.55537,10.017,231,331,2,0.02701525054466231,False
480,13159.35023,7782.00377,108.67832,4252.78166,11.46707,229,133,2,0.09934640522875818,False
483,13251.26317,16659.95185,94.49625,4372.42153,10.96529,230,284,2,0.07799564270152505,False
484,13472.83439,9421.673,254.14388,15634.18055,10.82382,234,161,4,0.0881045751633987,False
485,13409.71204,10826.31667,124.41057,6172.10125,10.28483,233,184,2,0.10065359477124182,False
487,13453.21348,13443.64024,86.48758,4852.17162,8.16283,234,229,1,0.13333333333333333,False
489,13595.43252,8432.29813,86.96379,4858.77933,10.14995,236,144,1,0.18039215686274512,False
490,13518.88736,14048.96456,91.93891,5953.2388,9.10999,235,239,2,0.08017429193899782,False
491,13551.94616,14488.11279,100.94101,4471.40456,9.85793,236,247,2,0.06840958605664488,False
493,13463.49715,18267.69193,90.06392,7517.26546,7.46348,234,311,2,0.12766884531590414,False
494,13639.08578,8886.84406,90.08327,3349.55144,11.53862,237,151,2,0.05403050108932462,False
495,13560.48608,9037.57266,98.49918,3735.52417,14.09231,236,154,2,0.08061002178649239,False
496,13579.29365,11296.72061,99.7791,6282.4973,8.82441,236,192,2,0.13594771241830067,False
499,13589.29745,15700.32147,141.45271,11628.31869,7.85175,236,267,2,0.11067538126361658,False
501,13790.08469,17406.49624,86.93685,3832.15077,13.49592,240,297,1,0.1568627450980392,False
502,13805.92045,11814.69774,82.18472,2592.43119,13.04526,240,201,1,0.11372549019607843,False
503,13696.0194,19207.76051,101.72072,1807.04385,21.90423,238,327,2,0.025708061002178647,False
504,13834.4514,19865.14518,92.69293,3896.36917,13.69114,241,338,2,0.05403050108932461,False
505,13825.50945,7552.57317,100.71195,4037.02532,7.6843,240,129,2,0.10762527233115468,False
506,13692.60615,11112.60966,114.05112,6116.13924,12.2342,238,189,2,0.12723311546840957,False
507,13865.83344,13827.99466,87.87556,1904.12191,18.24854,241,236,2,0.0457516339869281,False
510,13843.96325,6930.49105,75.71375,2820.54671,10.83603,241,118,1,0.01568627450980392,False
512,13790.21746,10046.50085,80.85092,3120.7713,8.37475,240,171,1,0.058823529411764705,False
516,13836.93285,6736.67187,115.4936,4104.03128,10.90641,241,115,2,0.06274509803921567,False
519,13865.64482,17596.19201,113.34601,8673.43261,10.73697,241,300,2,0.13943355119825707,False
520,13805.26538,7412.23139,131.67138,5826.72803,15.61336,240,126,2,0.1093681917211329,False
521,14040.7408,14748.52823,83.9672,1659.0822,15.2197,244,251,1,0.054901960784313725,False
522,13927.3946,18665.88432,85.37541,2669.17598,12.68869,242,318,1,0.09411764705882353,False
524,14022.62026,11911.09154,115.21259,5539.76336,9.46408,244,203,2,0.06753812636165578,False
526,14129.69491,9738.79731,79.33577,3181.79047,10.58989,246,166,1,0.08235294117647059,False
