"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
450,12844.45627,10232.8066,71.70026,1853.6261,11.78675
451,12850.02449,10631.65085,44.26341,739.59156,15.04893
452,12951.09574,11191.03216,62.54955,1467.30406,10.93455
453,12843.40079,15634.79684,92.16317,4103.28727,8.37534
454,12876.70677,18134.53857,89.87881,4370.57923,8.69731
455,13067.62093,9221.66004,75.72663,1794.44733,18.0062
456,13044.1708,12888.89315,77.45689,2801.66904,9.11362
457,12970.79405,14314.14902,74.57565,2332.76194,10.32977
458,13059.39319,7551.45237,48.05118,758.31555,13.4594
459,13074.10531,8090.59184,113.81081,9388.84054,6.5238
460,12920.00945,9844.92293,75.93981,1801.56335,16.20247
461,13118.92116,10836.37878,90.19887,3840.42835,10.12932
462,13062.06028,11787.70617,101.47959,3113.48127,15.45447
463,13016.42313,12503.59117,103.84387,4260.09612,13.14194
464,13048.79836,13427.22771,86.02332,2052.68125,14.29177
465,13033.57148,13710.14906,64.05998,1533.50323,11.29469
466,13078.46889,14927.51368,97.26329,3935.00182,14.127
467,12906.62664,18141.07029,136.16501,7477.17192,9.67616
468,13050.32132,19312.09525,88.69877,5516.66498,10.36604
469,13063.52422,7046.86484,81.98813,3981.77442,7.51848
470,13124.54602,11500.23385,45.54429,808.13239,12.5331
471,13066.26569,16884.36201,62.76068,1774.20779,15.32013
472,13016.38225,17767.21953,96.01123,2564.5044,13.3881
473,13126.32964,6163.74461,75.79616,2384.20785,8.60351
474,13187.89568,17277.32575,45.33985,859.85955,11.60822
475,13117.27815,18937.29888,101.83792,3371.166,11.01223
476,13241.96826,10242.7747,39.42381,696.52731,10.65675
477,13211.11479,16380.46241,103.08431,6214.38796,7.39035
478,13180.2842,19367.42025,137.45048,9908.49231,10.46825
479,13258.62366,19456.2681,97.42453,4799.55537,10.017
480,13159.35023,7782.00377,108.67832,4252.78166,11.46707
481,13210.48097,11895.28538,55.81626,1465.45526,11.0932
482,13303.42239,13061.65249,72.91058,2670.00016,13.11241
483,13251.26317,16659.95185,94.49625,4372.42153,10.96529
484,13472.83439,9421.673,254.14388,15634.18055,10.82382
485,13409.71204,10826.31667,124.41057,6172.10125,10.28483
486,13467.11278,6559.96248,61.37216,1439.41317,9.67061
487,13453.21348,13443.64024,86.48758,4852.17162,8.16283
488,13412.49375,19070.4251,55.47347,1016.73322,12.613
489,13595.43252,8432.29813,86.96379,4858.77933,10.14995
490,13518.88736,14048.96456,91.93891,5953.2388,9.10999
491,13551.94616,14488.11279,100.94101,4471.40456,9.85793
492,13476.31099,15038.31416,65.72913,2417.95348,6.08841
493,13463.49715,18267.69193,90.06392,7517.26546,7.46348
494,13639.08578,8886.84406,90.08327,3349.55144,11.53862
495,13560.48608,9037.57266,98.49918,3735.52417,14.09231
496,13579.29365,11296.72061,99.7791,6282.4973,8.82441
497,13677.73678,16928.13975,57.22141,1374.85462,14.29425
498,13555.50856,19802.39063,60.94668,1989.76984,12.27795
499,13589.29745,15700.32147,141.45271,11628.31869,7.85175
500,13648.9447,9552.45915,71.25562,1610.05698,11.54436
501,13790.08469,17406.49624,86.93685,3832.15077,13.49592
502,13805.92045,11814.69774,82.18472,2592.43119,13.04526
503,13696.0194,19207.76051,101.72072,1807.04385,21.90423
504,13834.4514,19865.14518,92.69293,3896.36917,13.69114
505,13825.50945,7552.57317,100.71195,4037.02532,7.6843
506,13692.60615,11112.60966,114.05112,6116.13924,12.2342
507,13865.83344,13827.99466,87.87556,1904.12191,18.24854
508,13874.77011,17097.85893,69.55592,2642.94966,12.46317
509,13770.35819,17819.5534,71.45805,6012.99552,6.76514
510,13843.96325,6930.49105,75.71375,2820.54671,10.83603
511,13825.67244,9116.32579,73.06175,2531.23106,9.22573
512,13790.21746,10046.50085,80.85092,3120.7713,8.37475
513,14023.59986,10505.12358,66.10018,1087.00795,16.81368
514,13878.87993,12443.50135,28.89257,562.76695,6.93114
515,13850.22873,12846.98881,43.88401,956.27717,9.1932
516,13836.93285,6736.67187,115.4936,4104.03128,10.90641
517,13877.99061,14304.09456,56.30376,1828.56473,9.36545
518,13932.98352,16614.06388,39.69117,1126.98234,6.27472
519,13865.64482,17596.19201,113.34601,8673.43261,10.73697
520,13805.26538,7412.23139,131.67138,5826.72803,15.61336
521,14040.7408,14748.52823,83.9672,1659.0822,15.2197
522,13927.3946,18665.88432,85.37541,2669.17598,12.68869
523,13945.38803,11140.32092,67.73698,1908.81331,14.26139
524,14022.62026,11911.09154,115.21259,5539.76336,9.46408
525,14057.81236,15350.00926,51.57287,1032.32711,12.17948
526,14129.69491,9738.79731,79.33577,3181.79047,10.58989
527,14079.40384,11731.83676,94.71319,3233.41235,11.60923
528,14142.66522,7947.64315,99.94377,6115.61501,8.72122
529,14233.1426,12747.96948,91.92676,2752.18034,14.09102
530,14160.85536,13952.70583,30.65105,319.54651,14.00222
531,14146.02146,15680.80268,97.52894,5337.03683,8.77887
532,14220.49102,19845.65034,114.43907,6342.02424,11.94572
533,14236.22745,19887.01002,182.9996,12441.24002,9.38271
534,14173.5775,7119.29751,58.6596,1549.98889,10.42196
535,14244.22474,8454.96273,117.97788,6571.13378,8.45446
536,14162.90395,10812.22712,77.10016,3514.14097,9.45543
537,14325.72376,12198.7525,87.49909,2007.33017,15.42696
538,14155.93256,17621.68116,96.2467,5985.46838,9.92211
539,14298.82176,9235.64262,18.48195,353.8746,4.63446
540,14273.20861,18197.7441,94.73029,5078.09954,9.71763
541,14237.1933,19438.39998,86.04003,4750.66391,9.26779
542,14241.51556,9842.71593,105.04606,4056.91089,20.92187
543,14350.16463,11656.71819,46.30343,700.65763,12.08458
544,14383.22087,13030.98763,119.3836,5253.83709,12.72071
545,14475.10451,19104.98071,101.32784,7264.51301,8.93704
546,14342.75489,12584.83531,68.11296,1636.66912,14.29082
547,14339.10225,15496.17085,95.47632,3217.03931,14.41921
548,14413.10827,16259.02439,108.82024,10806.92326,7.47231
549,14422.30552,17480.58869,102.58708,5363.64474,10.65186
550,14478.45738,9685.09679,87.32085,2243.46177,17.71528
551,14530.82048,10182.40615,103.28487,7800.15703,9.20128
552,14525.22085,11462.38955,29.61225,489.1823,7.48537
553,14517.60997,14706.74402,92.29418,3932.97333,11.0752
554,14401.12196,17478.69975,154.6152,9564.63549,8.81813
555,14501.05537,20005.00235,145.15913,13003.39482,8.63646
556,14547.30745,20273.55133,95.10439,5052.48369,9.39798
557,14566.61003,10567.76195,55.10469,1081.82769,12.27707
558,14545.88051,12121.95044,105.12311,3789.96295,13.89266
559,14529.48238,14159.29327,48.52579,1131.63409,9.20287
560,14607.18078,18618.59505,160.40578,11284.36304,11.34911
561,14612.45799,12641.61569,39.52017,748.01178,11.27426
562,14618.90927,18842.59184,91.37004,6226.70192,9.79353
563,14653.84378,8104.06384,70.3238,848.93547,17.8998
564,14734.26257,9394.97962,34.70085,439.01851,9.73809
565,14697.50615,19175.93592,143.52226,9808.37112,8.54894
566,14742.00205,8840.15632,94.71718,7001.71006,6.66771
567,14759.83248,11157.74027,18.90378,343.53501,5.83597
568,14832.7817,15215.18783,154.73785,8735.21328,10.95301
569,14806.92728,16557.2614,56.66877,804.10289,17.49308
570,14691.76255,20161.87401,170.38731,8680.79367,11.99035
571,14855.05756,15547.23482,71.97028,2373.11093,12.70614
572,14947.72107,18186.98539,94.24552,3554.2796,12.23569
573,14944.95756,7551.17098,44.8223,365.65985,11.04739
574,14965.99305,12303.35909,52.56513,971.21543,10.37112
575,14974.78173,13277.54378,78.61029,3044.25378,10.80445
576,14937.97788,13533.81914,56.35628,1365.78978,11.42816
577,14915.17783,13932.02568,51.68436,1171.71572,8.8535
578,14998.34713,20443.77908,62.04848,3005.7408,8.0199
579,15001.7684,9889.59688,118.36158,9044.46212,7.42119
580,15021.31736,10719.46275,64.41263,1550.64274,13.08306
581,14958.45334,16996.51434,74.30532,3476.415,12.48272
582,15014.16987,17599.91007,39.83869,764.58978,9.88859
583,15005.59261,19885.35148,54.74452,902.09347,12.78574
584,15063.28157,15239.41657,59.76907,749.65049,20.55223
585,15088.20187,15930.41599,47.03494,787.75329,10.15018
586,15215.06161,7969.71374,75.0285,1173.18003,16.07358
587,15143.69925,9477.96861,46.464,964.5703,11.63062
588,15092.75172,16466.83466,64.66782,1489.49759,10.57356
589,15248.98382,8558.65922,91.16492,4168.05007,13.73873
590,15206.65156,9182.38495,52.72594,1587.326,12.22647
591,15250.5587,12764.07434,53.43883,895.8523,15.11601
592,15119.91255,9530.03921,98.14405,2120.90563,25.50157
593,15135.69245,10014.56008,83.49383,2478.48946,13.75883
594,15187.01103,11020.81568,91.7969,4474.48954,8.00722
595,15256.01329,11811.01321,61.52812,2250.20732,8.53398
596,15211.81924,15251.86867,178.50111,10519.77893,10.79564
597,15248.59966,18261.25209,97.32257,3056.9282,15.4734
598,15318.83641,8245.43082,72.67207,2224.32953,10.84008
599,15181.71094,9888.27018,80.85676,2868.65746,11.27694
600,15342.80408,14369.07698,52.02441,948.2853,14.01461
601,15272.20215,20144.61883,71.65041,2451.32057,8.86935
602,15338.75292,8790.40631,155.34189,12839.39073,8.03712
603,15463.9253,10541.18725,90.79687,3245.799,11.72969
604,15422.63863,19167.762,87.89051,3618.10832,11.25627
605,15445.81664,12287.64462,83.72372,3509.20773,11.8338
606,15448.20166,12337.06413,99.12209,4834.07031,11.18181
607,15500.56172,13147.8014,38.35029,644.93805,11.81859
608,15511.64951,18018.33186,45.82865,1012.6032,11.22999
609,15529.18457,13763.04635,76.23244,3513.01295,9.97429
610,15532.47953,20683.71006,65.13776,1102.89467,22.13524
611,15585.5901,9503.29477,34.21164,436.9722,7.49941
612,15650.61996,10391.35062,80.85359,2253.70557,12.97148
613,15665.03871,10505.72854,108.96255,4169.87725,14.22546
614,15638.08395,14835.89402,88.2512,4665.14388,7.53545
615,15610.71939,15569.80545,101.49539,4947.16659,10.37618
616,15607.90173,16817.50274,90.60418,3991.88855,12.99171
617,15697.7631,7935.51304,62.35692,1312.39424,11.32688
618,15693.89526,12626.33659,89.45001,4496.80103,12.56194
619,15725.08164,16378.62598,86.80877,3827.45161,10.05294
620,15719.7492,19843.04266,100.9167,6797.64492,9.14041
621,15865.00078,15968.20662,77.08357,2150.46979,10.75267
622,15838.62377,17563.76564,113.75983,7831.5968,8.94817
623,15768.77706,8200.63756,62.27284,1823.86523,9.85223
624,15807.6236,9065.20324,77.05983,2703.07712,10.42505
625,15790.28554,19210.52001,106.92904,5161.79628,9.1599
626,15814.30716,13984.72004,122.6653,4654.02133,16.86841
627,15833.35414,18520.67377,92.04343,3153.5695,10.76555
628,15824.58987,14532.04667,95.51074,5293.63596,10.27263
629,15906.84824,18073.93816,85.04521,3381.88295,12.47451
630,15875.38651,20283.88155,114.90956,9043.17182,5.37771
631,15921.0636,7594.91118,83.25611,3482.57521,11.19452
632,15940.26303,7845.91957,88.16659,4120.91153,10.09816
633,15957.21706,11824.75284,127.733,11656.64378,6.23389
634,15916.72201,12843.75817,165.49449,25181.97429,5.4838
635,15956.84412,14093.14042,70.95902,2025.33846,13.25574
636,15895.0966,16858.4196,86.93822,4886.19422,11.38011
637,15897.08101,16997.73768,129.57013,9770.42339,8.53736
638,15993.90169,7946.34965,108.26461,4659.95966,13.15798
639,16026.54644,9630.86498,62.23216,2204.16498,9.58083
640,16088.33078,9854.01494,61.33081,975.14119,17.59677
641,16016.79887,10662.88059,87.40071,3963.57988,10.18519
642,16023.62422,11100.2178,91.31642,5415.27905,9.91049
643,16028.82833,14354.79316,84.92738,2512.82783,16.96818
644,15909.28887,16027.08485,78.32515,2730.06299,12.48593
645,15951.938,16426.74652,108.15286,4286.003,19.71521
646,16009.4032,19585.2063,77.17033,1956.40038,14.05675
647,16104.49709,13250.27685,52.45528,1222.43352,10.32807
648,16019.09646,17588.14068,111.29963,10212.74232,9.07504
649,16011.3308,16348.94557,112.12292,3801.2728,18.60192
650,16054.74217,11554.47052,95.19007,3905.83257,12.11676
651,16096.24696,12887.10649,154.42086,9704.14323,10.83651
652,16257.53932,15566.65806,77.21518,8182.76849,4.86269
653,16365.82155,8615.471,94.19969,6187.73295,9.18372
654,16319.23308,10480.30149,66.02342,3316.26614,7.31427
655,16276.14399,12280.91111,45.34628,618.59365,11.94834
656,16299.23876,14602.58267,34.37646,819.74552,6.75303
657,16294.28472,17851.80896,104.58024,6112.84828,8.15643
658,16353.17445,18436.98689,95.18936,2675.20628,14.618
659,16306.32749,19120.40363,112.9394,4703.94485,12.53053
660,16376.10998,10986.09869,50.40926,997.53662,9.76198
661,16428.21795,16167.56941,58.3053,1671.52636,9.99447
662,16475.8231,20329.79043,80.99986,2193.61353,12.54528
663,16490.27669,7549.03258,23.42396,244.68009,7.16996
664,16586.28648,9116.71925,101.45357,5529.51369,13.4568
665,16480.2616,13643.72387,95.63902,3045.23823,12.60262
666,16590.38732,14073.36908,103.91854,4406.91444,10.52249
667,16534.92502,15899.53657,76.43759,2182.81775,13.40687
668,16461.75078,17408.23646,51.89291,1504.52462,8.32508
669,16458.57633,8196.10416,90.66175,3803.96513,8.50798
670,16567.61222,9015.61514,161.09722,7986.39842,13.00082
671,16518.45206,9842.69922,82.56184,2929.65408,12.88767
672,16566.96504,18342.3925,78.15133,2078.73956,16.59115
673,16518.10811,15653.14518,83.89428,3306.59609,11.49922
674,16542.45677,16760.92776,86.23942,3571.41553,9.70557
675,16706.999,9320.81274,110.71226,9239.03291,8.96462
676,16679.71218,12998.23796,129.05553,7172.77882,11.36664
677,16678.92927,19421.43957,68.09033,995.53838,14.14283
678,16499.2201,20214.32526,108.087,3318.7485,21.7114
679,16827.17656,10292.1123,98.94275,1198.16043,34.19911
680,16724.81382,10545.82894,92.32525,5103.04131,9.70972
681,16750.09418,14930.83714,160.91968,13394.78385,7.32067
682,16723.771,17115.42985,59.44735,2137.19536,8.43049
683,16806.91386,15981.00225,80.8596,1743.42275,13.34682
684,16869.18315,19691.31941,76.28909,1692.06427,13.52914
685,16905.46573,20530.26899,84.94437,3554.30829,9.7846
686,16781.34502,9254.45804,115.95449,8357.29733,9.58928
687,16925.28074,12050.14336,102.96159,6509.36615,9.4046
688,16906.46405,14307.0541,156.26232,10275.11432,9.76302
689,17021.5233,17531.25559,83.00366,4809.47025,9.83884
690,16875.47822,9785.04564,77.23963,2367.90572,10.97355
691,16874.38912,10546.41905,92.7145,4267.69861,13.12078
692,16937.52984,11265.26924,108.18464,9505.50834,5.80224
693,16940.28946,11659.86513,40.14209,762.99546,9.68842
694,16910.60322,12976.98899,127.17671,9725.93493,9.50738
695,16812.35762,15387.20228,94.45772,3387.50863,13.0546
696,16934.54053,21008.80177,59.49809,1618.23145,9.0471
697,17010.12277,8201.71534,75.30032,2962.07211,11.01911
698,17015.23,11003.39636,80.6409,2881.99662,13.67287
699,16969.36131,18234.28722,96.25938,2553.49138,23.93693
700,17015.51238,18531.65233,145.12837,13525.24398,7.90522
701,16956.42365,14979.94205,111.86123,6638.03689,9.68899
702,17077.75421,16348.3687,49.33449,1458.45358,10.10883
703,17052.80049,17099.56284,36.28951,632.89787,8.16738
704,17077.0732,10615.96259,93.92389,3841.03016,13.444
705,17157.24213,13278.2593,89.50627,3726.75902,10.51556
706,17191.57333,12431.87308,80.97822,2469.79963,12.56064
707,17108.65898,13223.67764,100.53226,5829.32851,10.29958
708,17096.64367,18716.89933,160.04071,13115.51772,10.4331
709,17171.25075,8325.8258,80.91883,3698.60558,10.10487
710,17216.96675,13906.81127,59.49564,1216.22279,12.22803
711,17190.90758,14367.85286,133.04591,10371.32479,7.17436
712,17286.58417,7288.30682,39.04626,423.44154,12.03746
713,17305.79382,19334.98566,129.83361,9888.11099,9.70324
714,17277.19643,20204.88775,106.40328,56009.16489,1.59058
715,17368.64887,9197.30364,95.4243,2271.34525,16.61806
716,17300.70782,10584.8416,84.11516,2320.29933,12.87072
717,17407.72307,8627.23958,76.832,1793.59972,14.11786
718,17489.40327,10016.0654,85.46284,2302.24159,16.77618
719,17399.46975,15149.69927,48.37327,1096.96024,10.17795
720,17379.1965,15815.53338,92.65692,6145.47138,7.42442
721,17384.6273,16784.16632,77.77235,2903.02223,11.06729
722,17302.40462,19331.9015,106.42533,9893.44179,9.30778
723,17436.44944,10877.37743,82.54469,1497.94656,17.23024
724,17404.95026,11326.07739,33.75636,536.90492,7.78701
725,17440.96915,12458.68867,88.25641,1795.05183,14.66454
726,17428.8493,17574.63281,198.84532,58757.04412,3.02318
727,17481.15493,20951.76789,29.12567,530.29119,7.98911
728,17511.45664,9680.78204,93.87178,4420.52904,9.9265
729,17491.83479,14781.03982,43.5152,702.80136,9.89685
730,17508.46225,19667.98493,59.24056,1753.22651,10.03599
731,17521.54453,20713.67478,57.25518,1508.2147,8.80719
732,17433.41223,10873.7406,63.30593,1066.55467,13.64925
733,17585.13668,14188.92867,111.78176,3728.29911,14.27857
734,17585.29284,15460.22413,41.5313,1205.59011,7.5445
735,17486.53696,16077.84283,93.54136,3263.27435,10.96222
736,17692.83194,7932.96604,56.85812,893.38626,11.20087
737,17666.80321,10137.24427,103.25011,5696.70925,10.52738
738,17609.17009,12289.28509,64.01965,2024.97081,7.81744
739,17496.97521,14187.91589,125.24421,4470.76058,15.25391
740,17639.65204,21358.9072,31.28453,384.72256,10.08435
741,17672.63605,11684.88402,40.54913,630.57509,10.63188
742,17699.19207,13085.83072,134.28687,4320.34012,15.83886
743,17744.89242,13295.58853,81.61228,3671.90336,10.22909
744,17730.96748,16637.29475,78.86522,1866.55725,13.4781
745,17711.23095,13684.61812,88.00749,4566.75897,11.03349
746,17783.35329,7078.63525,45.10118,520.09734,8.85065
747,17780.72447,9156.2724,60.99513,1487.46893,16.65555
748,17678.12267,14034.4435,108.27992,2312.24298,23.23597
749,17791.42519,21502.16706,52.81264,627.5765,16.55336
750,17833.67274,8629.50071,66.5706,2120.45494,7.69551
751,17887.95388,10641.15846,55.95707,1052.27373,11.74889
752,17770.69739,13514.99231,91.80713,5328.10423,10.89926
753,17921.53392,14681.03552,106.395,3051.38094,13.79926
754,17806.0302,16017.40945,75.6331,1225.59983,18.00136
755,17729.37189,17824.77636,128.61664,12200.03757,8.64131
756,17902.71257,20137.10552,128.85893,8570.55954,8.42918
757,17955.93329,20791.19185,99.60016,3354.68365,14.064
758,18017.62356,8051.66807,98.40022,6026.67771,8.5314
759,17932.08089,10072.98901,94.10891,2495.83438,17.65177
760,17957.42954,14301.65943,28.39593,536.78076,7.63839
761,17953.44419,18750.20917,48.10992,939.83999,9.64386
762,17982.52762,11903.71937,34.32162,645.27645,6.88765
763,18017.15364,15445.86048,43.22646,695.97483,13.12548
764,17964.42071,19198.54571,45.74423,1128.32659,8.47286
765,18090.92118,9402.44162,134.41581,9397.01985,9.19741
766,18028.62854,20929.39057,111.46818,4523.44725,13.47907
767,18044.50923,20843.98701,95.51205,3060.30576,16.7876
768,18062.69527,11444.63845,93.77753,4813.55652,8.4938
769,18075.71542,12721.27219,135.99072,14934.6137,6.32392
770,18060.90843,17026.85965,52.38228,1362.28776,11.7867
771,18272.57226,13237.82099,103.60516,3493.94654,15.54153
772,18156.40093,17184.1354,49.9164,1212.06093,10.99681
773,18236.64739,10753.76178,106.52052,7485.00853,6.99106
774,18189.40436,17404.47577,44.48077,765.45906,10.49504
775,18190.62114,18331.96653,75.07531,2239.32679,13.97105
776,18248.27869,10414.21609,81.96363,2906.67565,9.88707
777,18310.05391,14179.74784,67.20015,2887.51026,7.68488
778,18225.61941,14588.49583,55.94769,1071.37573,11.90682
779,18270.17721,15010.24906,149.62358,7094.86239,13.76302
780,18377.69883,15834.07358,102.88262,4287.40408,11.73233
781,18261.7992,20361.2575,110.58596,4394.88272,15.89103
782,18411.68566,8592.81488,70.45894,2264.43507,11.09183
783,18419.71649,16538.81827,184.51401,10206.07608,12.55057
784,18326.11124,21282.29189,78.27465,3835.05067,7.66045
785,18334.85435,8065.16601,97.57973,5834.66465,11.20922
786,18479.6304,8932.8778,79.27434,1522.20699,15.73169
787,18401.2151,16236.27899,140.8125,11638.36725,8.39353
788,18383.17123,17873.92393,37.07279,627.59037,8.06931
789,18300.19282,18461.95424,75.16993,2636.19311,11.54562
790,18399.48666,19393.21358,89.55181,5276.90776,9.6268
791,18355.93286,9457.86922,91.25206,4178.72259,12.64426
792,18531.94107,12065.93005,91.38043,3040.91295,9.5225
793,18430.23406,20384.86657,84.84858,3735.0999,14.92473
794,18444.41351,8428.88007,117.5977,4975.63442,15.4955
795,18366.32309,10725.7605,122.10699,6362.308,12.53343
796,18455.75216,13583.0058,72.15425,2075.81318,12.0588
797,18406.40122,16648.44067,91.65664,2997.38337,15.52494
798,18539.07014,17138.20561,80.97295,2527.30008,12.68788
799,18535.31135,21406.05981,102.12124,6717.9814,16.7187
800,18515.22236,19529.87152,84.75209,4137.81973,8.13224
801,18548.04272,20920.97537,75.60217,2002.28469,13.61673
802,18644.93056,11603.84266,89.78744,3023.9672,9.12524
803,18610.31642,16825.53529,92.47859,2129.83105,21.87969
804,18672.4273,17425.26283,65.19838,2025.08736,9.9492
805,18619.37555,18204.73482,35.2207,428.80124,12.83554
806,18765.74695,19075.93929,94.33246,5243.4741,10.35429
807,18656.8513,21668.79359,88.47064,6066.53943,8.37938
808,18627.94113,9682.36793,75.67571,2470.36244,13.77012
809,18678.37316,10063.69861,119.40336,7844.98385,7.53474
810,18715.08097,12586.57353,84.16552,2770.60069,12.15712
811,18597.09633,13132.96581,92.35053,3112.63842,13.28783
812,18689.19132,14036.71554,94.31556,3317.71837,11.2637
813,18750.54439,17270.79601,102.22798,3287.85425,19.26082
814,18728.99625,8863.86339,73.38083,3027.05826,9.19432
815,18663.49349,11418.01265,99.28011,2418.85358,14.35354
816,18610.80064,12077.07348,107.35064,3459.12644,14.42908
817,18660.97487,20277.02894,102.65235,7851.77128,7.33914
818,18768.28712,8273.39261,150.80698,6599.38281,11.51718
819,18732.69911,8264.47308,149.11798,5352.35687,14.28504
820,18782.92071,14165.27376,108.24033,6240.98908,10.43033
821,18844.77448,15536.11392,91.21886,4230.52004,10.5141
822,18779.13775,15529.43926,145.47162,7688.38665,10.89671
823,18855.75238,16975.84302,85.66214,4027.72697,8.78729
824,18776.01112,19166.00401,93.70348,6437.24773,11.22938
825,18988.10616,12536.71865,117.56888,3887.10074,18.6312
826,18787.73206,16002.22264,52.37893,1296.01059,11.26798
827,18972.97901,7930.18331,38.99079,585.21992,10.49756
828,18940.02895,10793.42612,86.83298,3099.62322,9.27679
829,19005.36879,17626.00543,79.50693,2740.71159,12.31163
830,18986.01606,18602.4411,79.76585,2245.92722,13.46799
831,18856.6977,19015.63993,96.79106,5706.88841,14.18337
832,18868.19098,21356.49626,75.80966,1625.37867,13.72797
833,18968.27038,21866.82343,89.92253,2467.41715,12.19729
834,18948.66771,12606.63475,72.17524,1657.90321,12.61825
835,19017.48969,12897.04471,63.65888,1062.53936,17.84659
836,18934.44048,14152.65201,83.86941,3699.58639,11.08629
837,19019.9368,9357.28436,103.58104,2942.10555,13.29148
838,19089.68961,14823.73255,55.36943,896.78034,10.91064
839,19144.5178,10113.46891,37.43664,370.91461,18.6586
840,19262.37906,11352.67262,87.49037,2492.82487,13.81952
841,19108.86117,11943.64369,54.38924,1346.11265,8.04225
842,19184.63743,13428.97967,79.22737,2291.84703,9.38373
843,19172.21805,19907.54111,63.32675,1804.56157,10.27259
844,19185.926,20845.7106,92.76867,3894.47609,11.2353
845,19176.31869,20939.94915,151.78159,8445.54435,9.78456
846,19122.37868,10969.88924,101.50322,4168.94729,11.86014
847,19203.73494,20497.77812,45.59226,784.62956,10.25357
848,19307.14429,8529.33654,99.06594,5815.12964,8.65898
849,19268.69735,12825.61439,59.49354,955.9666,14.47071
850,19176.81444,14157.87293,90.09711,2548.64157,14.09555
851,19160.45462,18369.57441,95.1374,2843.06884,13.3806
852,19350.06697,15154.76745,90.51469,3217.03893,11.62224
853,19394.37804,16212.30838,93.14805,5536.04462,8.89227
854,19344.92869,16687.74353,67.91911,1384.76855,10.37364
855,19343.45694,18031.9851,78.8614,2559.0435,8.72562
856,19344.23632,19317.0288,100.13893,7005.21738,9.67759
857,19344.46636,21913.14827,52.90572,1020.69785,9.30893
858,19345.43237,9281.15556,49.25259,1155.31944,10.10426
859,19294.3949,11285.04327,117.19184,4158.18765,12.32368
860,19469.24357,7455.82717,64.45557,763.65702,15.96509
861,19348.84758,12857.06107,64.91056,992.71567,12.2638
862,19441.45048,14897.14023,63.32343,1873.51765,11.04322
863,19456.07796,17430.5547,69.25487,2268.26296,10.42266
864,19631.35186,11831.64215,236.35169,13789.41237,15.5389
865,19543.83243,18940.82665,81.02323,2988.48009,11.21745
866,19528.56369,20918.46541,103.34111,7236.21686,10.50151
867,19481.32663,15401.16546,49.99346,700.49662,11.40432
868,19590.30504,20134.52653,205.08358,15173.81373,10.75698
869,19503.17274,21455.15786,71.40232,2106.78448,9.3949
870,19580.7482,8845.54206,84.06306,3339.45215,10.8105
871,19532.14131,11711.54076,103.72471,3105.19216,16.58487
872,19601.39807,12150.93003,80.66562,2664.188,9.24755
873,19517.58114,18298.1165,49.51139,733.73993,11.50872
874,19634.29283,8385.94553,82.28754,3073.31731,12.64146
875,19726.41347,9187.63102,63.73809,2121.90282,10.29593
876,19661.02575,16877.06866,99.86406,5205.04885,9.3035
877,19601.6033,19564.30584,80.60179,2903.46054,12.13481
878,19793.95864,12579.06947,92.51386,4154.53332,8.46303
879,19750.28256,13560.74107,123.07695,8250.33695,8.06342
880,19776.47773,16061.11085,91.6461,4264.40937,11.1016
881,19803.71855,10998.13557,71.77453,2235.63988,8.85649
882,19850.21264,9744.01693,68.86206,2130.56264,8.48115
883,19889.36991,10241.56452,102.60683,5402.31521,9.51805
884,19859.2748,11510.47137,51.0582,1503.30667,9.86096
885,19799.31971,20232.24284,140.75685,10678.40497,5.9754
886,19892.54587,21877.68654,79.04587,3322.85232,8.69907
887,19916.31668,10430.18791,82.65732,2685.30027,11.70115
888,19947.31605,14558.93487,45.58084,662.93684,11.1124
889,19800.57593,16317.51003,77.2461,1378.58431,18.36738
890,19964.31414,17658.5546,117.41628,6414.84326,8.22977
891,19914.7804,20584.06095,62.51729,1962.87049,8.58576
892,20038.46414,8247.42853,111.05241,7365.25222,10.49873
893,19929.87191,13564.13157,128.75542,8407.78834,9.9672
894,19911.83262,14801.94526,86.62094,4355.70407,9.67133
895,20043.19557,19190.80943,80.69129,1727.46572,15.68208
896,20019.70347,9129.46888,83.18856,2791.63559,9.37076
897,20102.35525,17934.66164,86.06819,3134.5116,10.78028
898,20079.81655,18536.0681,77.71857,2980.7402,11.29779
899,20100.70249,21437.93098,104.21028,7273.79951,7.93195
900,20129.1079,15608.16592,131.46054,9481.17296,10.37754
901,20165.01919,13761.40125,113.18125,3626.7086,18.12479
902,20189.93534,17654.88079,86.64566,2477.54172,15.20248
903,20141.78789,18766.54477,52.39298,1281.47802,12.09992
904,20131.10964,8139.03961,132.19057,8660.56331,8.96852
905,20169.07508,10779.67104,61.36849,1728.96576,9.47298
906,20233.61144,16237.89238,58.84719,1253.28065,12.18934
907,20308.52848,9983.56594,56.78365,1701.12632,9.05209
908,20308.46383,19454.74641,77.93818,2616.24739,10.6306
909,20266.14847,21154.64002,54.16274,1050.22058,13.65406
910,20383.27149,9253.89736,96.03009,2972.79685,11.32163
911,20310.19324,9619.60347,56.07588,993.28159,11.91476
912,20309.01387,11828.09639,91.4072,14100.87039,3.49892
913,20301.66224,12197.16834,115.93515,6334.89908,9.06847
914,20246.96885,15702.25976,114.69879,7720.94075,10.94663
915,20231.13957,21430.20197,119.38462,9114.37574,9.05429
916,20297.94232,8636.70945,75.54159,4020.5947,8.84257
917,20361.65764,12870.45059,89.56038,5497.22043,8.39912
