id,x [nm],y [nm],sigma [nm],intensity [photon],uncertainty_xy [nm],x_px,y_px,sigma_px,mean_intensity,Outlier
549,13710.48043,18963.70498,82.29964,873.08043,16.35197,238,323,1,0.0,False
551,13841.55929,21405.23371,87.988,1662.33762,9.4081,241,365,2,0.060130718954248374,False
553,13756.97186,10970.18106,85.81935,2069.66531,10.29899,239,187,1,0.01568627450980392,False
555,13703.27389,14362.60669,93.44665,1722.2652,13.84136,238,245,2,0.05664488017429194,False
556,13704.37684,14929.89975,83.56981,2426.00473,10.06238,238,254,1,0.050980392156862744,False
558,13701.70954,19736.15888,100.10303,4047.91332,8.11935,238,336,2,0.024400871459694988,False
559,13765.61569,9149.11653,99.43086,3830.4348,6.918,239,156,2,0.07363834422657951,False
560,13770.45988,9672.8874,77.49183,1626.77583,9.42773,239,165,1,0.07058823529411765,False
562,13761.93586,20732.74026,75.11507,1034.30505,13.34348,239,353,1,0.00784313725490196,False
564,13830.7075,12575.02034,136.15645,31.04471,1511.54406,241,214,2,0.017429193899782133,False
566,13930.15453,21365.08249,90.29303,2627.2925,7.63109,242,364,2,0.06753812636165576,False
569,14042.48139,10559.08467,87.99901,2938.19895,9.44377,244,180,2,0.05577342047930283,False
573,14082.73158,6260.18713,93.66942,3261.09219,8.4805,245,107,2,0.05098039215686275,False
574,14095.31547,12281.82946,108.34647,1354.30143,19.77932,245,209,2,0.0383442265795207,False
576,14073.60061,20173.24448,92.31354,1850.32343,15.15402,245,344,2,0.03137254901960784,False
582,14203.83375,22018.04586,82.87374,1134.85239,11.67221,247,375,1,0.0980392156862745,False
584,14238.74403,12159.50682,114.59336,1373.70466,22.25227,248,207,2,0.027450980392156862,False
586,14224.89595,18018.87391,75.5108,1580.71529,10.80194,247,307,1,0.0,False
589,14335.58459,6946.91624,104.87463,1790.87342,16.36646,249,118,2,0.09934640522875818,False
590,14219.13443,11427.85737,77.99242,1683.15439,10.62242,247,195,1,0.050980392156862744,False
591,14312.87989,11678.83243,103.74875,1516.90455,16.96754,249,199,2,0.04052287581699346,False
593,14334.73687,6342.93499,92.24722,1282.65023,20.39685,249,108,2,0.022222222222222223,False
595,14223.72493,17336.24626,79.96549,1714.72316,11.15068,247,295,1,0.047058823529411764,False
596,14396.30556,9057.84509,131.44348,22251.14074,2.78225,250,154,2,0.25620915032679736,True
597,14457.51092,10054.13377,82.45621,1756.32928,9.97859,251,171,1,0.10588235294117646,False
600,14420.65967,20271.81257,93.92178,5220.049,4.80601,251,345,2,0.020043572984749455,False
604,14584.17896,14965.25662,115.13915,1959.91513,13.46093,254,255,2,0.06623093681917211,False
605,14520.13579,6890.54118,80.73444,2155.21512,10.88243,253,117,1,0.011764705882352941,False
607,14537.13816,16091.16818,91.18983,2323.74284,9.77825,253,274,2,0.0570806100217865,False
610,14568.99172,10157.80776,110.80605,3269.16806,12.50471,253,173,2,0.06884531590413943,False
611,14625.77421,17851.61775,103.69645,2630.49704,14.45789,254,304,2,0.018300653594771243,False
614,14643.59445,20609.0886,157.53094,7618.45867,8.23252,255,351,3,0.04172549019607843,False
615,14736.55567,20814.54874,84.75542,2035.67724,12.41634,256,355,1,0.07058823529411765,False
617,14730.83819,10417.07529,105.10555,3592.8561,10.00857,256,177,2,0.04923747276688453,False
618,14717.62706,11682.18944,133.14695,4303.49983,9.34431,256,199,2,0.05620915032679738,False
619,14848.73155,8165.60152,88.92042,1870.10393,10.79064,258,139,2,0.04618736383442265,False
620,14733.59767,9203.93769,169.47295,18815.59671,6.13761,256,157,3,0.16109803921568627,True
621,14879.18847,12242.81886,75.88606,1402.82138,12.24766,259,209,1,0.0980392156862745,False
622,14834.03412,12944.08468,92.74624,3703.32458,8.49268,258,221,2,0.08453159041394337,False
623,14800.66583,14075.87047,83.31231,923.89786,18.24407,257,240,1,0.050980392156862744,False
625,14813.92341,18118.53496,117.0168,3783.83466,9.24611,258,309,2,0.017864923747276686,False
627,14950.87476,6488.32129,85.473,1684.3249,11.44039,260,111,1,0.023529411764705882,False
628,14762.49466,16003.63881,91.94181,1680.35868,11.45538,257,273,2,0.02396514161220044,False
629,14887.43941,16421.35927,88.94566,1953.63564,13.15176,259,280,2,0.05054466230936819,False
634,14850.51893,14920.11692,80.49563,2221.961,9.70028,258,254,1,0.054901960784313725,False
635,14919.03439,16942.53217,88.24971,5372.94821,5.6296,259,289,2,0.061437908496732016,False
638,14989.27659,12239.28323,91.95609,1620.1768,14.8498,261,209,2,0.04139433551198257,False
640,14971.95029,21755.85022,84.91004,1603.74474,9.45356,260,371,1,0.01568627450980392,False
643,14998.29578,14621.93812,98.13792,1783.9864,17.75153,261,249,2,0.06056644880174292,False
647,15190.18144,9891.58339,75.32506,1554.16416,7.69303,264,169,1,0.07450980392156863,False
648,15047.88335,10753.56551,81.49516,1312.01892,13.14052,262,183,1,0.0,False
649,15057.31776,12942.66778,88.10371,2169.89314,11.65769,262,220,2,0.02047930283224401,False
651,15185.48146,19296.08483,82.59754,1363.19675,13.91368,264,329,1,0.09411764705882353,False
652,15100.66197,20123.3444,75.86286,1258.41456,12.36057,263,343,1,0.027450980392156862,False
653,15236.70371,8495.42157,80.76197,1324.01722,11.42784,265,145,1,0.03137254901960784,False
654,15206.03644,14145.04102,128.94836,4261.20015,9.44207,264,241,2,0.030065359477124187,False
656,15107.2728,16440.87749,93.91771,1408.31161,15.82354,263,280,2,0.04052287581699346,False
657,15285.953,8024.27046,109.63303,3313.11093,9.32314,266,137,2,0.07625272331154684,False
659,15269.84706,14429.82624,99.8911,1863.03686,15.85147,266,246,2,0.08191721132897604,False
666,15465.62425,10149.10003,86.79704,1578.96803,11.05387,269,173,1,0.11764705882352941,False
668,15425.74852,7855.39046,87.12239,1465.24574,13.4866,268,134,1,0.03137254901960784,False
669,15370.44891,8416.97742,86.35894,1160.12258,17.61659,267,143,1,0.03137254901960784,False
670,15432.09005,11166.23658,90.99396,1610.13162,16.5728,268,190,2,0.02091503267973856,False
672,15454.14045,12071.10853,78.09039,1833.27283,11.12284,269,206,1,0.023529411764705882,False
673,15469.77846,13355.8326,79.73132,2881.61998,6.48543,269,228,1,0.03529411764705882,False
674,15474.00883,14350.10633,92.9339,2062.86457,14.14969,269,244,2,0.02483660130718954,False
675,15602.68757,20285.13279,125.90747,2472.20497,17.43368,271,346,2,0.01525054466230937,False
677,15629.05735,7068.45622,97.73535,2344.22531,11.27979,272,120,2,0.017864923747276686,False
679,15396.21186,17989.39716,82.33026,1609.46603,11.66317,268,306,1,0.023529411764705882,False
680,15535.98952,18860.1444,87.46332,2516.44527,9.78336,270,321,2,0.036601307189542485,False
683,15527.00629,22062.82434,94.4939,1598.43159,17.66423,270,376,2,0.012636165577342047,False
684,15497.54722,8062.88234,82.57487,1896.74308,12.362,270,137,1,0.0,False
686,15549.22173,6958.33874,107.53374,3088.10939,9.36131,270,119,2,0.06492374727668845,False
688,15567.75099,10131.28486,100.5056,2962.24492,12.08594,271,173,2,0.0514161220043573,False
691,15745.21532,20429.12647,109.05691,2466.02567,13.39057,274,348,2,0.057516339869281036,False
692,15650.38677,8126.73781,92.17479,1708.51163,14.56978,272,138,2,0.03050108932461874,False
694,15674.31025,14428.32375,94.62148,2191.80129,12.51677,273,246,2,0.02396514161220044,False
698,15827.86819,12840.56783,96.77874,1964.1766,11.13416,275,219,2,0.04226579520697168,False
700,15799.43798,15844.91972,88.22493,2492.15446,9.74863,275,270,2,0.14161220043572983,True
704,15938.10375,18784.52043,91.95344,1210.09057,22.43539,277,320,2,0.004357298474945533,False
705,15884.13012,20385.71477,101.46898,2577.33011,11.89737,276,347,2,0.04226579520697168,False
708,15883.89492,10715.83255,79.24842,1402.15131,14.73492,276,183,1,0.06666666666666667,False
710,15946.80667,22660.07258,111.62308,6843.70974,7.16326,277,386,2,0.06274509803921569,False
711,15992.39072,7606.95769,82.28436,1767.91187,10.71368,278,130,1,0.043137254901960784,False
714,15904.40125,15447.20751,87.12747,1169.73186,14.41545,277,263,1,0.00784313725490196,False
716,16093.39243,7847.7154,81.97583,1327.40259,13.3716,280,134,1,0.03529411764705882,False
717,15987.29736,10903.17049,98.80148,2762.6718,11.22076,278,186,2,0.01917211328976035,False
718,15926.01419,18870.92474,87.50187,1107.12365,19.85398,277,321,2,0.008714596949891067,False
723,16088.10717,11374.96096,143.68728,8312.82311,7.76384,280,194,2,0.10936819172113289,False
724,15996.97001,15748.1184,106.21556,4646.00575,8.10214,278,268,2,0.04749455337690631,False
725,16084.69746,21705.70462,108.30623,3911.21085,8.66306,280,370,2,0.043137254901960784,False
729,16066.18587,12899.3824,93.06407,1440.1195,13.15038,279,220,2,0.037472766884531584,False
730,16272.40524,17175.04516,75.31814,1601.72107,10.1558,283,293,1,0.058823529411764705,False
732,16311.61246,12086.84855,96.43595,3050.02296,11.2045,284,206,2,0.07015250544662309,False
734,16287.92118,17045.60639,84.88678,2751.52074,10.76874,283,290,1,0.01568627450980392,False
737,16310.00699,18869.0939,99.6332,1541.17752,23.14408,284,321,2,0.10239651416122005,False
738,16305.43114,20486.3854,109.8578,6256.56061,6.57888,284,349,2,0.08583877995642702,False
742,16310.97573,11363.70573,91.55348,2565.6406,13.36145,284,194,2,0.05969498910675381,False
744,16449.7014,13352.4425,77.67348,1340.61196,13.22624,286,227,1,0.06666666666666667,False
748,16292.53462,21626.10823,80.96959,881.61177,23.43061,283,368,1,0.043137254901960784,False
752,16403.56069,17135.11598,99.13286,3147.58236,11.83654,285,292,2,0.02832244008714597,False
753,16431.10923,17748.87161,79.47033,1205.00758,12.42828,286,302,1,0.0,False
757,16585.99882,13731.88054,84.95391,1972.61144,12.41027,288,234,1,0.043137254901960784,False
758,16645.69015,19914.81781,99.03947,3081.83211,12.19308,289,339,2,0.057080610021786486,False
760,16676.77924,9399.42562,100.08656,2058.31961,14.7945,290,160,2,0.0196078431372549,False
761,16714.44493,13105.7875,88.26723,1603.02856,14.85152,291,223,2,0.01917211328976035,False
762,16632.20356,18472.39665,146.10438,9364.66937,8.05828,289,315,3,0.0683921568627451,False
763,16663.54936,19855.56886,95.27884,2690.205,9.88183,290,338,2,0.0440087145969499,False
766,16739.80893,11380.93418,96.2678,2859.57619,11.54636,291,194,2,0.026143790849673203,False
771,16923.28236,15927.22569,84.51333,1528.32896,11.82343,294,271,1,0.050980392156862744,False
774,16838.07762,21966.5718,78.88368,1239.51156,19.30722,293,374,1,0.03529411764705882,False
775,16816.1244,22972.41658,128.24055,4939.21309,9.84644,292,391,2,0.0383442265795207,False
776,16858.02532,8704.43352,154.10908,6049.9575,11.0599,293,148,3,0.08047058823529411,False
777,16864.80664,9665.12125,75.99074,1393.69472,13.37929,293,165,1,0.047058823529411764,False
782,16932.97639,12306.00842,85.9502,1820.24945,13.18695,294,210,1,0.0784313725490196,False
783,16954.15144,14647.42174,90.16881,2399.913,8.84165,295,250,2,0.07494553376906317,False
784,16923.562,16120.15241,89.60808,2830.92255,11.37941,294,275,2,0.09019607843137255,False
786,16931.08839,20906.84467,94.42866,1476.75441,20.93414,294,356,2,0.021350762527233114,False
787,16783.27351,21436.40534,106.46611,1729.4459,21.23939,292,365,2,0.03442265795206972,False
788,16919.09346,8640.56756,116.5286,4032.80201,12.35547,294,147,2,0.08278867102396514,False
791,16996.30752,18046.2173,88.72117,1797.28304,14.17741,296,307,2,0.1289760348583878,True
792,16887.27901,18727.68362,178.00946,13024.79185,7.84302,294,319,3,0.06666666666666667,False
793,16916.34138,22574.75089,99.94257,2188.3576,17.95675,294,385,2,0.09281045751633989,False
796,16823.26597,11504.70332,111.49833,2318.93826,17.39776,293,196,2,0.037037037037037035,False
799,17069.06804,20205.66217,95.20532,2861.7294,12.96351,297,344,2,0.02178649237472767,False
800,16984.8191,16075.23706,132.38033,5745.41607,8.43699,295,274,2,0.048801742919389976,False
802,16908.98778,22073.00726,103.09015,1500.93103,21.97162,294,376,2,0.029193899782135078,False
806,17038.64964,18337.95703,79.25415,1867.95109,11.29902,296,312,1,0.011764705882352941,False
807,17113.25859,19733.49529,87.09679,1358.86624,14.61188,298,336,1,0.0,False
808,16984.80552,20335.20827,88.06541,2301.372,10.74651,295,346,2,0.059694989106753825,False
809,16962.36639,20874.45241,89.53309,1157.20197,16.63509,295,356,2,0.016557734204793027,False
810,17103.37856,22453.72652,97.56436,3192.12559,8.64737,297,383,2,0.02570806100217865,False
811,17102.80958,8059.8932,78.06091,1787.34532,8.364,297,137,1,0.00392156862745098,False
813,17141.45773,21460.74442,95.71094,1538.59268,15.65681,298,366,2,0.0962962962962963,False
814,17230.9663,17807.6823,91.34157,3209.71479,7.7668,300,303,2,0.02178649237472767,False
815,17291.66085,21279.0804,83.27902,2296.16095,8.74964,301,363,1,0.011764705882352941,False
816,17280.31684,9617.28589,88.47147,1507.98821,14.84492,301,164,2,0.04531590413943355,False
817,17297.32334,10550.02752,88.30949,2688.75425,7.95569,301,180,2,0.022222222222222223,False
818,17355.5369,8674.24066,99.24999,2773.12086,9.4629,302,148,2,0.06056644880174292,False
820,17377.48456,14876.88005,111.56549,3478.15539,10.6466,302,253,2,0.044444444444444446,False
822,17437.00492,12348.80504,112.93454,4527.71578,9.28512,303,210,2,0.08366013071895424,False
824,17306.6986,21251.84879,104.12345,2971.05957,11.31732,301,362,2,0.023529411764705882,False
825,17429.96948,23455.80135,94.11589,2268.44649,10.35838,303,400,2,0.032244008714596956,False
827,17502.46429,18815.45216,91.50131,2738.25413,11.12057,304,321,2,0.03442265795206972,False
828,17491.07661,8324.15689,80.34709,1576.18817,9.95005,304,142,1,0.01568627450980392,False
830,17479.83619,9805.86459,94.96805,2362.16778,11.79601,304,167,2,0.04357298474945534,False
831,17469.67267,10996.63921,89.57141,1275.05021,22.69283,304,187,2,0.06840958605664488,False
832,17419.85583,13464.46553,82.63434,1836.59928,13.19171,303,229,1,0.08235294117647059,False
833,17518.90482,8681.70118,87.75101,1522.07577,13.48786,305,148,2,0.0457516339869281,False
834,17447.37356,14708.18326,101.18158,1491.51119,19.63202,303,251,2,0.04793028322440088,False
840,17543.52705,8598.01895,98.85988,1788.82581,15.99808,305,146,2,0.036601307189542485,False
841,17591.89146,11312.74625,106.89092,2920.17861,10.36562,306,193,2,0.04270152505446623,False
842,17727.23365,16682.84257,144.90236,4719.54699,10.3458,308,284,2,0.047058823529411764,False
845,17742.84376,10782.6021,91.28513,2261.99315,13.35159,309,184,2,0.11546840958605663,False
847,17735.64727,13729.8426,93.84418,3054.0388,10.73063,308,234,2,0.03790849673202615,False
849,17795.57806,23504.0278,149.58645,6500.3429,9.19226,309,400,3,0.026509803921568625,False
850,17701.1863,9880.08689,77.92901,1127.13337,17.70277,308,168,1,0.0,False
853,17810.21278,16725.88414,98.11725,3077.65245,10.0119,310,285,2,0.0718954248366013,False
856,17759.23165,21996.75066,83.2898,891.96365,21.28881,309,375,1,0.0392156862745098,False
857,17933.46333,9287.74129,82.89505,2706.26996,10.22806,312,158,1,0.12549019607843137,False
858,17902.78384,10668.90298,177.56745,9121.28311,9.44493,311,182,3,0.07670588235294118,False
860,17875.21333,20684.71959,96.27317,2460.55591,9.46984,311,352,2,0.04357298474945533,False
863,17929.86864,15332.13868,80.49184,2781.80542,8.64165,312,261,1,0.06666666666666667,False
864,17853.12882,21910.76962,78.18844,781.73249,18.67062,310,373,1,0.0,False
865,17930.03989,22685.75325,87.51444,2417.26049,11.98723,312,386,2,0.10806100217864924,False
866,17963.01474,18227.02891,87.9586,1280.03097,18.31659,312,311,2,0.02352941176470588,False
867,18003.04263,20000.46527,99.41374,3395.93967,9.94236,313,341,2,0.030065359477124187,False
868,17989.91333,23595.64594,106.67465,3912.18954,11.57643,313,402,2,0.03790849673202615,False
869,18026.25378,9200.89586,165.24712,8207.61546,11.3277,314,157,3,0.09474509803921569,False
872,17937.48979,16655.16372,114.14522,3016.40356,13.08289,312,284,2,0.07581699346405228,False
873,18154.66948,17824.75229,98.9754,1709.70129,13.85669,316,304,2,0.06971677559912855,False
874,18154.11362,14090.14835,109.61619,3148.57258,12.85186,316,240,2,0.04749455337690631,False
875,18003.54411,15095.65172,82.37232,1314.6601,15.3235,313,257,1,0.011764705882352941,False
876,18092.48819,16251.28049,77.62656,1634.63146,11.25804,315,277,1,0.00392156862745098,False
878,18169.22296,18314.34625,75.04252,1087.62622,16.2602,316,312,1,0.0,False
882,18149.60922,9058.404,184.36614,10318.90889,7.30137,316,154,3,0.07309803921568628,False
884,18170.70524,18494.81498,81.09552,1192.87873,16.98541,316,315,1,0.0,False
885,18110.92549,21355.14691,79.40585,1239.37707,15.6026,315,364,1,0.023529411764705882,False
886,18115.72347,21426.92798,79.99717,1254.47886,16.87375,315,365,1,0.03137254901960784,False
887,18103.89141,22464.16352,97.98383,2781.29165,13.54307,315,383,2,0.02483660130718954,False
888,18098.82769,9066.21197,235.81074,16503.80222,8.69695,315,154,4,0.08183006535947714,False
890,18258.75122,15367.28267,88.52357,1741.96853,14.133,318,262,2,0.11372549019607842,False
891,18251.60654,17651.62034,93.76966,2805.61417,8.22845,317,301,2,0.03790849673202615,False
893,18350.1972,9959.95014,94.66974,2970.46788,9.8648,319,170,2,0.07450980392156864,False
894,18248.81743,10300.45551,101.4567,3783.61187,10.18034,317,175,2,0.08148148148148149,False
895,18331.6908,23012.36742,87.80992,2199.08689,14.31754,319,392,2,0.06710239651416122,False
897,18366.3412,12755.0206,82.68335,2583.86294,8.97899,319,217,1,0.058823529411764705,False
899,18174.55944,18470.59057,93.35726,1422.30164,15.12172,316,315,2,0.006100217864923747,False
900,18275.62453,20679.59515,81.90325,1792.48466,12.3338,318,352,1,0.047058823529411764,False
904,18356.94736,20843.63694,88.1754,1901.58006,13.21974,319,355,2,0.01917211328976035,False
906,18509.09676,13456.08326,90.72269,3321.46494,7.4898,322,229,2,0.09978213507625272,False
908,18444.43198,23166.55926,145.213,5727.64698,12.07464,321,395,2,0.05925925925925926,False
909,18373.85428,8953.74366,81.09414,1551.13545,9.94195,320,153,1,0.027450980392156862,False
910,18411.34472,9914.00327,114.96114,3625.93567,14.55147,320,169,2,0.05228758169934641,False
911,18541.64939,12261.49715,111.1587,3505.68873,13.07733,322,209,2,0.06143790849673203,False
912,18498.65992,15319.67529,97.51989,3392.13408,10.30101,322,261,2,0.04095860566448802,False
915,18576.8552,22516.16934,86.01713,1614.34397,13.76943,323,384,1,0.023529411764705882,False
917,18500.97208,11007.675,84.99654,2259.43405,10.4902,322,188,1,0.0,False
919,18719.29872,16200.34659,76.35975,1783.93281,12.09083,326,276,1,0.058823529411764705,False
920,18674.96565,16893.80295,133.71662,4651.81533,10.87816,325,288,2,0.061002178649237467,False
921,18677.0368,19881.21146,135.26129,31.43714,1144.78457,325,339,2,0.01525054466230937,False
922,18611.05851,22950.50716,83.09502,1889.39219,12.40855,324,391,1,0.0,False
923,18658.29096,9561.12497,100.41978,4052.70332,10.15007,324,163,2,0.05969498910675381,False
924,18740.57638,16599.41706,94.11569,2019.63861,14.42193,326,283,2,0.03790849673202615,False
926,18686.8173,22537.36137,101.35445,2095.94518,13.73981,325,384,2,0.041830065359477114,False
927,18698.57415,16883.10493,85.72632,1027.9791,16.64451,325,288,1,0.027450980392156862,False
928,18665.72415,17873.32924,78.58127,1231.21354,14.65409,325,304,1,0.00392156862745098,False
929,18851.23666,10510.3465,80.59858,1683.18324,12.71645,328,179,1,0.0,False
930,18813.13784,13265.99811,78.16046,2234.15781,11.53825,327,226,1,0.043137254901960784,False
932,18713.72227,16149.13117,75.88217,1583.68306,13.50756,325,275,1,0.00392156862745098,False
934,18854.10362,12262.64711,81.64843,1243.7894,17.37561,328,209,1,0.07450980392156863,False
936,18871.067,14614.23071,88.1241,2239.17724,11.86353,328,249,2,0.02962962962962963,False
937,18977.7723,23463.71448,85.24061,2253.4563,8.83822,330,400,1,0.011764705882352941,False
940,18915.58438,16934.20133,133.46439,2460.58832,20.20733,329,288,2,0.033115468409586055,False
941,19001.94792,21270.74589,108.15475,3461.92396,11.93806,330,362,2,0.03355119825708061,False
943,18952.32753,23473.19395,97.75374,2267.54756,12.03018,330,400,2,0.049237472766884526,False
945,18961.95179,16674.94594,83.12196,1814.00242,10.41798,330,284,1,0.0,False
946,19027.92105,17191.39029,95.8351,2614.18112,9.4803,331,293,2,0.011764705882352941,False
948,19038.65369,13496.35387,86.66799,1733.38328,13.62714,331,230,1,0.050980392156862744,False
949,19136.55089,13819.20477,99.87241,2728.6152,9.84381,333,235,2,0.0196078431372549,False
950,19240.30501,18620.36819,81.47218,819.99687,23.18654,335,317,1,0.0,False
954,19151.21382,15931.68884,80.7531,1792.98321,10.14869,333,271,1,0.00784313725490196,False
957,19194.36625,22248.44864,97.7058,2614.44432,8.80785,334,379,2,0.026579520697167756,False
959,19376.52673,11422.94613,76.52774,1471.79291,11.30886,337,195,1,0.0784313725490196,False
961,19388.97897,18126.46383,89.45506,1300.3667,15.18381,337,309,2,0.08714596949891068,False
964,19309.73432,12332.08824,75.84757,1934.58921,9.74423,336,210,1,0.07450980392156863,False
971,19281.22586,14586.66573,91.10216,1852.357,11.11111,335,248,2,0.012636165577342047,False
973,19351.77693,21446.96753,76.89788,1123.27572,13.39958,337,365,1,0.047058823529411764,False
975,19339.404,13862.35993,80.3144,1364.86337,13.10421,336,236,1,0.0,False
982,19614.79418,20436.40122,78.84145,1289.4276,11.80747,341,348,1,0.01568627450980392,False
983,19668.12329,10918.46191,94.43966,1706.45641,16.80207,342,186,2,0.03050108932461874,False
984,19526.75848,12211.73949,77.18245,1112.27024,14.44244,340,208,1,0.011764705882352941,False
986,19652.27289,10295.5959,118.58224,3112.8905,13.14012,342,175,2,0.024400871459694988,False
987,19544.2209,11476.11992,86.25858,2700.56846,8.94009,340,196,1,0.03137254901960784,False
988,19633.49412,17969.27476,102.13421,2168.43688,10.78984,341,306,2,0.030065359477124187,False
989,19600.03246,18135.73119,114.18323,5010.21946,8.28584,341,309,2,0.03747276688453159,False
991,19620.25064,21346.7984,91.81995,1181.80957,15.24764,341,364,2,0.044880174291938996,False
993,19659.3808,10246.14482,103.76188,2507.97604,9.68928,342,175,2,0.024400871459694988,False
994,19652.985,16749.85216,102.02596,2201.10465,14.0607,342,285,2,0.021786492374727667,False
996,19666.56817,20424.67839,86.79499,1728.94058,10.47307,342,348,1,0.043137254901960784,False
997,19707.01499,21884.80976,99.21718,3325.52454,9.26351,343,373,2,0.057516339869281036,False
999,19620.85356,23736.99454,119.10228,4231.37818,10.30543,341,404,2,0.05969498910675381,False
1001,19705.3622,16682.80022,104.17558,1967.76999,14.77088,343,284,2,0.016993464052287584,False
1003,19705.00868,10248.31153,112.35093,2430.90389,13.59767,343,175,2,0.009150326797385621,False
1005,19841.57549,14137.23798,92.68325,1818.4686,12.88265,345,241,2,0.07538126361655774,False
1006,19623.10644,16760.3389,100.41937,2361.89883,12.39763,341,286,2,0.04270152505446623,False
1009,19775.52518,12606.83884,95.09921,1538.6211,15.62283,344,215,2,0.0383442265795207,False
1013,19967.35682,22401.17441,84.55899,2221.40104,10.66544,347,382,1,0.01568627450980392,False
1017,19998.78244,14237.30404,149.16815,7660.87143,6.35574,348,243,3,0.08407843137254903,False
1018,20017.17845,22460.74382,84.52276,2340.36086,11.32946,348,383,1,0.0,False
1023,20078.49429,23707.74461,109.91045,2087.78927,15.5316,349,404,2,0.044444444444444446,False
1024,20041.64745,14238.08841,155.37897,7984.83716,9.41796,349,243,3,0.07592156862745097,False
1028,20107.85249,24265.71015,123.56396,2877.59448,15.42059,350,413,2,0.09978213507625272,False
1030,20188.13066,18171.49586,88.76961,1146.08831,18.12789,351,310,2,0.05272331154684096,False
1031,20143.66091,18749.39819,79.52359,2025.08308,9.11158,350,319,1,0.06666666666666667,False
1032,20129.11275,23468.07548,88.35908,1788.67653,12.48396,350,400,2,0.009586056644880174,False
1035,20245.09413,12539.54622,101.1045,2251.5815,10.41017,352,214,2,0.046623093681917215,False
1036,20271.71845,16465.39427,78.31371,1420.79789,10.43021,353,281,1,0.0,False
1038,20320.15738,23910.17979,180.82176,9234.04048,8.87261,353,407,3,0.06227450980392157,False
1039,20277.41091,12524.34998,150.45811,3529.43553,12.98389,353,213,3,0.043764705882352935,False
1043,20496.87267,16817.07543,97.99195,2007.12577,9.58797,356,286,2,0.018300653594771243,False
1045,20420.03227,11413.70813,109.08425,2795.20248,13.2286,355,194,2,0.023093681917211326,False
1046,20452.81496,11513.5264,132.5324,5401.38092,10.16613,356,196,2,0.006100217864923747,False
1047,20505.90319,13321.9903,82.63564,932.62332,17.23108,357,227,1,0.10588235294117646,False
1048,20409.71174,18390.89713,93.38541,1982.11792,12.37423,355,313,2,0.013943355119825708,False
1051,20495.33133,15462.68492,75.78234,2323.61699,7.08664,356,263,1,0.0392156862745098,False
1052,20495.81786,16780.48811,87.60433,2093.87363,10.56861,356,286,2,0.018300653594771243,False
1056,20623.81391,14288.13471,94.65935,1983.21833,12.69763,359,243,2,0.06361655773420478,False
1057,20476.03192,22022.53735,83.00797,1675.27966,12.42715,356,375,1,0.0,False
1059,20516.19821,23885.57502,108.49867,2953.18651,8.55443,357,407,2,0.052723311546840956,False
1061,20731.1933,13557.56084,80.10587,1085.45354,12.91757,361,231,1,0.027450980392156862,False
1066,20796.25979,23634.83446,89.43504,1542.20205,15.86936,362,403,2,0.016557734204793027,False
1068,20810.01342,20681.26234,196.87535,4640.19085,18.70226,362,352,3,0.03247058823529411,False
1069,20911.42278,13181.12416,94.34897,2530.77263,11.93225,364,225,2,0.14074074074074072,True
1070,20772.67761,14278.03846,114.02111,2668.94748,12.7208,361,243,2,0.04052287581699346,False
1072,21039.02326,22123.77947,83.39684,1365.3623,13.87443,366,377,1,0.0,False
1074,20918.84005,23046.64905,90.45971,1934.92478,12.03759,364,393,2,0.017864923747276686,False
1076,20862.37764,15506.60549,117.35752,2036.74155,18.0736,363,264,2,0.03485838779956427,False
1077,20995.17153,15824.71871,106.64873,2126.71294,11.85254,365,270,2,0.05925925925925926,False
1079,21066.84826,21534.20255,84.34882,2429.10828,12.21002,366,367,1,0.047058823529411764,False
1081,21073.21063,19115.28804,145.35598,4142.04693,14.20102,366,326,3,0.03435294117647059,False
1082,21078.9009,22145.33067,101.54105,1785.08139,17.11468,367,377,2,0.0030501089324618735,False
1083,20946.15693,23677.55392,92.6913,1603.52791,12.55126,364,403,2,0.027450980392156862,False
1085,21123.89963,15790.90862,104.28742,2314.00722,13.28134,367,269,2,0.053159041394335506,False
1088,21036.35384,19022.58551,116.46478,3194.82326,13.55282,366,324,2,0.026143790849673203,False
1090,21043.42506,16474.69306,78.81033,1387.92545,11.31845,366,281,1,0.0,False
1094,21140.06154,21569.36577,99.20983,3365.5266,10.84657,368,367,2,0.03093681917211329,False
1095,21215.04264,23162.38591,84.69568,1676.12535,13.59763,369,395,1,0.058823529411764705,False
1096,21088.2456,11461.02716,93.31012,1506.40785,13.72807,367,195,2,0.010021786492374727,False
1097,21262.15001,20934.59625,75.05115,975.20811,17.23574,370,357,1,0.00784313725490196,False
1098,21268.47174,13190.44064,97.51771,6133.35466,4.46984,370,225,2,0.048366013071895426,False
1099,21174.51801,22170.75523,87.09007,1502.32052,13.21895,368,378,1,0.0,False
1101,21302.86141,13906.49969,77.20345,1957.40649,9.41566,370,237,1,0.0196078431372549,False
1103,21328.3385,23266.47018,102.05841,2732.67668,12.51376,371,396,2,0.013507625272331155,False
1105,21418.35649,12623.18933,104.35657,2600.23627,12.04639,372,215,2,0.06492374727668845,False
1106,21354.58798,24029.11222,98.81038,2626.08588,12.00977,371,409,2,0.04618736383442265,False
1107,21411.60414,16053.9804,80.5241,1360.57319,9.59201,372,273,1,0.023529411764705882,False
1110,21406.18562,18382.55174,94.71603,1916.88773,17.18812,372,313,2,0.01830065359477124,False
